Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,season_end_year,season
81.0,Caris LeVert,27.0,CLE,SG,19.0,10.0,567.0,101.0,232.0,0.435,21.0,67.0,0.313,80.0,165.0,0.485,0.481,35.0,47.0,0.745,13.0,51.0,64.0,75.0,16.0,5.0,33.0,40.0,258.0,0.0,,2022,2021-22
82.0,Seth Curry,31.0,2TM,SG,64.0,64.0,2135.0,360.0,739.0,0.487,158.0,374.0,0.422,202.0,365.0,0.553,0.594,82.0,94.0,0.872,21.0,179.0,200.0,230.0,53.0,14.0,109.0,148.0,960.0,0.0,,2022,2021-22
82.0,Seth Curry,31.0,PHI,SG,45.0,45.0,1566.0,256.0,528.0,0.485,100.0,250.0,0.4,156.0,278.0,0.561,0.58,64.0,73.0,0.877,17.0,134.0,151.0,181.0,36.0,11.0,84.0,101.0,676.0,0.0,,2022,2021-22
82.0,Seth Curry,31.0,BRK,SG,19.0,19.0,569.0,104.0,211.0,0.493,58.0,124.0,0.468,46.0,87.0,0.529,0.63,18.0,21.0,0.857,4.0,45.0,49.0,49.0,17.0,3.0,25.0,47.0,284.0,0.0,,2022,2021-22
83.0,Chris Paul,36.0,PHO,PG,65.0,65.0,2139.0,363.0,736.0,0.493,63.0,199.0,0.317,300.0,537.0,0.559,0.536,169.0,202.0,0.837,22.0,261.0,283.0,702.0,121.0,20.0,153.0,134.0,958.0,2.0,"MVP-9,AS,NBA3",2022,2021-22
84.0,Malik Beasley,25.0,MIN,SG,79.0,18.0,1976.0,332.0,850.0,0.391,240.0,637.0,0.377,92.0,213.0,0.432,0.532,49.0,60.0,0.817,26.0,201.0,227.0,116.0,43.0,12.0,43.0,88.0,953.0,0.0,,2022,2021-22
85.0,Bogdan Bogdanović,29.0,ATL,SG,63.0,27.0,1848.0,342.0,794.0,0.431,169.0,459.0,0.368,173.0,335.0,0.516,0.537,97.0,115.0,0.843,29.0,221.0,250.0,194.0,68.0,14.0,70.0,132.0,950.0,0.0,6MOY-6,2022,2021-22
86.0,Kevin Porter Jr.,21.0,HOU,PG,61.0,61.0,1907.0,335.0,808.0,0.415,155.0,413.0,0.375,180.0,395.0,0.456,0.511,124.0,193.0,0.642,43.0,224.0,267.0,376.0,69.0,22.0,192.0,156.0,949.0,1.0,,2022,2021-22
87.0,Monte Morris,26.0,DEN,PG,75.0,74.0,2239.0,374.0,773.0,0.484,124.0,314.0,0.395,250.0,459.0,0.545,0.564,73.0,84.0,0.869,27.0,199.0,226.0,333.0,56.0,14.0,78.0,92.0,945.0,0.0,,2022,2021-22
88.0,Alec Burks,30.0,NYK,SG,81.0,44.0,2318.0,285.0,728.0,0.391,157.0,389.0,0.404,128.0,339.0,0.378,0.499,217.0,264.0,0.822,47.0,350.0,397.0,239.0,85.0,26.0,91.0,215.0,944.0,0.0,,2022,2021-22
89.0,Montrezl Harrell,28.0,2TM,C,71.0,3.0,1641.0,358.0,555.0,0.645,4.0,17.0,0.235,354.0,538.0,0.658,0.649,212.0,296.0,0.716,149.0,282.0,431.0,145.0,29.0,43.0,72.0,137.0,932.0,0.0,6MOY-9,2022,2021-22
89.0,Montrezl Harrell,28.0,WAS,C,46.0,3.0,1117.0,247.0,383.0,0.645,4.0,15.0,0.267,243.0,368.0,0.66,0.65,149.0,205.0,0.727,96.0,213.0,309.0,96.0,18.0,31.0,50.0,88.0,647.0,0.0,,2022,2021-22
89.0,Montrezl Harrell,28.0,CHO,C,25.0,0.0,524.0,111.0,172.0,0.645,0.0,2.0,0.0,111.0,170.0,0.653,0.645,63.0,91.0,0.692,53.0,69.0,122.0,49.0,11.0,12.0,22.0,49.0,285.0,0.0,,2022,2021-22
90.0,Wendell Carter Jr.,22.0,ORL,PF,62.0,61.0,1852.0,359.0,684.0,0.525,70.0,214.0,0.327,289.0,470.0,0.615,0.576,143.0,207.0,0.691,139.0,509.0,648.0,171.0,36.0,43.0,117.0,169.0,931.0,0.0,,2022,2021-22
91.0,Bradley Beal,28.0,WAS,SG,40.0,40.0,1439.0,348.0,771.0,0.451,63.0,210.0,0.3,285.0,561.0,0.508,0.492,169.0,203.0,0.833,38.0,151.0,189.0,265.0,36.0,15.0,135.0,95.0,928.0,0.0,,2022,2021-22
92.0,Anthony Davis,28.0,LAL,C,40.0,40.0,1404.0,370.0,695.0,0.532,13.0,70.0,0.186,357.0,625.0,0.571,0.542,174.0,244.0,0.713,106.0,288.0,394.0,122.0,49.0,90.0,82.0,97.0,927.0,0.0,,2022,2021-22
93.0,Patty Mills,33.0,BRK,SG,81.0,48.0,2346.0,324.0,794.0,0.408,227.0,568.0,0.4,97.0,226.0,0.429,0.551,48.0,59.0,0.814,18.0,138.0,156.0,183.0,51.0,17.0,73.0,112.0,923.0,0.0,,2022,2021-22
94.0,Carmelo Anthony,37.0,LAL,PF,69.0,3.0,1793.0,319.0,723.0,0.441,149.0,397.0,0.375,170.0,326.0,0.521,0.544,132.0,159.0,0.83,62.0,226.0,288.0,68.0,47.0,52.0,59.0,166.0,919.0,0.0,,2022,2021-22
95.0,Jae'Sean Tate,26.0,HOU,PF,78.0,77.0,2056.0,363.0,729.0,0.498,63.0,202.0,0.312,300.0,527.0,0.569,0.541,130.0,184.0,0.707,135.0,285.0,420.0,222.0,72.0,41.0,139.0,286.0,919.0,0.0,,2022,2021-22
96.0,Spencer Dinwiddie,28.0,2TM,PG,67.0,51.0,1980.0,306.0,735.0,0.416,112.0,330.0,0.339,194.0,405.0,0.479,0.493,195.0,252.0,0.774,45.0,234.0,279.0,346.0,44.0,13.0,104.0,150.0,919.0,1.0,,2022,2021-22
96.0,Spencer Dinwiddie,28.0,WAS,PG,44.0,44.0,1330.0,185.0,492.0,0.376,70.0,226.0,0.31,115.0,266.0,0.432,0.447,116.0,143.0,0.811,36.0,171.0,207.0,256.0,27.0,7.0,73.0,107.0,556.0,1.0,,2022,2021-22
96.0,Spencer Dinwiddie,28.0,DAL,PG,23.0,7.0,650.0,121.0,243.0,0.498,42.0,104.0,0.404,79.0,139.0,0.568,0.584,79.0,109.0,0.725,9.0,63.0,72.0,90.0,17.0,6.0,31.0,43.0,363.0,0.0,,2022,2021-22
97.0,Jakob Poeltl,26.0,SAS,C,68.0,67.0,1970.0,410.0,663.0,0.618,1.0,1.0,1.0,409.0,662.0,0.618,0.619,94.0,190.0,0.495,262.0,372.0,634.0,189.0,45.0,118.0,109.0,212.0,915.0,0.0,,2022,2021-22
98.0,Jarrett Allen,23.0,CLE,C,56.0,56.0,1809.0,369.0,545.0,0.677,1.0,10.0,0.1,368.0,535.0,0.688,0.678,165.0,233.0,0.708,192.0,410.0,602.0,92.0,44.0,75.0,94.0,97.0,904.0,0.0,AS,2022,2021-22
99.0,Jerami Grant,27.0,DET,PF,47.0,47.0,1500.0,298.0,699.0,0.426,91.0,254.0,0.358,207.0,445.0,0.465,0.491,217.0,259.0,0.838,28.0,163.0,191.0,111.0,44.0,49.0,85.0,107.0,904.0,0.0,,2022,2021-22
100.0,Devonte' Graham,26.0,NOP,PG,76.0,63.0,2162.0,296.0,815.0,0.363,192.0,563.0,0.341,104.0,252.0,0.413,0.481,118.0,140.0,0.843,37.0,140.0,177.0,316.0,71.0,12.0,105.0,95.0,902.0,0.0,,2022,2021-22
101.0,Lauri Markkanen,24.0,CLE,SF,61.0,61.0,1878.0,313.0,703.0,0.445,136.0,380.0,0.358,177.0,323.0,0.548,0.542,138.0,159.0,0.868,59.0,286.0,345.0,81.0,45.0,30.0,54.0,130.0,900.0,0.0,,2022,2021-22
102.0,Kevin Huerter,23.0,ATL,SF,74.0,60.0,2188.0,345.0,760.0,0.454,160.0,411.0,0.389,185.0,349.0,0.53,0.559,42.0,52.0,0.808,32.0,222.0,254.0,203.0,55.0,26.0,91.0,185.0,892.0,0.0,,2022,2021-22
103.0,Immanuel Quickley,22.0,NYK,PG,78.0,3.0,1802.0,284.0,724.0,0.392,137.0,396.0,0.346,147.0,328.0,0.448,0.487,177.0,201.0,0.881,31.0,216.0,247.0,275.0,54.0,3.0,99.0,167.0,882.0,2.0,6MOY-10,2022,2021-22
104.0,Dorian Finney-Smith,28.0,DAL,PF,80.0,80.0,2644.0,326.0,692.0,0.471,172.0,435.0,0.395,154.0,257.0,0.599,0.595,56.0,83.0,0.675,122.0,253.0,375.0,150.0,88.0,39.0,80.0,183.0,880.0,0.0,,2022,2021-22
105.0,Luguentz Dort,22.0,OKC,SG,51.0,51.0,1665.0,293.0,726.0,0.404,130.0,391.0,0.332,163.0,335.0,0.487,0.493,161.0,191.0,0.843,38.0,174.0,212.0,88.0,46.0,18.0,88.0,149.0,877.0,0.0,,2022,2021-22
106.0,John Collins,24.0,ATL,PF,54.0,53.0,1663.0,339.0,644.0,0.526,64.0,176.0,0.364,275.0,468.0,0.588,0.576,134.0,169.0,0.793,93.0,329.0,422.0,98.0,33.0,56.0,60.0,164.0,876.0,0.0,,2022,2021-22
107.0,Terance Mann,25.0,LAC,SF,81.0,33.0,2317.0,334.0,690.0,0.484,76.0,208.0,0.365,258.0,482.0,0.535,0.539,128.0,164.0,0.78,104.0,321.0,425.0,209.0,55.0,21.0,84.0,178.0,872.0,0.0,,2022,2021-22
108.0,Devin Vassell,21.0,SAS,SF,71.0,32.0,1937.0,326.0,764.0,0.427,137.0,380.0,0.361,189.0,384.0,0.492,0.516,83.0,99.0,0.838,44.0,262.0,306.0,136.0,76.0,41.0,58.0,143.0,872.0,0.0,,2022,2021-22
109.0,Dennis Schröder,28.0,2TM,PG,64.0,29.0,1837.0,312.0,724.0,0.431,86.0,250.0,0.344,226.0,474.0,0.477,0.49,157.0,184.0,0.853,34.0,180.0,214.0,296.0,53.0,8.0,143.0,154.0,867.0,0.0,,2022,2021-22
109.0,Dennis Schröder,28.0,BOS,PG,49.0,25.0,1433.0,257.0,584.0,0.44,67.0,192.0,0.349,190.0,392.0,0.485,0.497,123.0,145.0,0.848,28.0,136.0,164.0,208.0,41.0,5.0,104.0,116.0,704.0,0.0,,2022,2021-22
109.0,Dennis Schröder,28.0,HOU,PG,15.0,4.0,404.0,55.0,140.0,0.393,19.0,58.0,0.328,36.0,82.0,0.439,0.461,34.0,39.0,0.872,6.0,44.0,50.0,88.0,12.0,3.0,39.0,38.0,163.0,0.0,,2022,2021-22
110.0,Duncan Robinson,27.0,MIA,SG,79.0,68.0,2043.0,290.0,726.0,0.399,232.0,624.0,0.372,58.0,102.0,0.569,0.559,51.0,61.0,0.836,24.0,179.0,203.0,129.0,42.0,14.0,60.0,201.0,863.0,0.0,,2022,2021-22
111.0,Davion Mitchell,23.0,SAC,PG,75.0,19.0,2076.0,352.0,843.0,0.418,101.0,320.0,0.316,251.0,523.0,0.48,0.477,56.0,85.0,0.659,33.0,133.0,166.0,313.0,55.0,24.0,114.0,141.0,861.0,0.0,,2022,2021-22
112.0,Marcus Smart,27.0,BOS,PG,71.0,71.0,2296.0,300.0,718.0,0.418,119.0,360.0,0.331,181.0,358.0,0.506,0.501,142.0,179.0,0.793,42.0,228.0,270.0,417.0,119.0,18.0,159.0,160.0,861.0,0.0,"DPOY-1,DEF1",2022,2021-22
113.0,Norman Powell,28.0,2TM,SF,45.0,41.0,1458.0,279.0,605.0,0.461,106.0,253.0,0.419,173.0,352.0,0.491,0.549,189.0,233.0,0.811,20.0,125.0,145.0,96.0,42.0,21.0,69.0,106.0,853.0,0.0,,2022,2021-22
113.0,Norman Powell,28.0,POR,SF,40.0,39.0,1333.0,247.0,542.0,0.456,93.0,229.0,0.406,154.0,313.0,0.492,0.542,159.0,198.0,0.803,17.0,114.0,131.0,82.0,40.0,17.0,62.0,92.0,746.0,0.0,,2022,2021-22
113.0,Norman Powell,28.0,LAC,SG,5.0,2.0,125.0,32.0,63.0,0.508,13.0,24.0,0.542,19.0,39.0,0.487,0.611,30.0,35.0,0.857,3.0,11.0,14.0,14.0,2.0,4.0,7.0,14.0,107.0,0.0,,2022,2021-22
114.0,Lonnie Walker IV,23.0,SAS,SG,70.0,6.0,1612.0,311.0,764.0,0.407,111.0,353.0,0.314,200.0,411.0,0.487,0.48,116.0,148.0,0.784,18.0,163.0,181.0,152.0,44.0,19.0,71.0,98.0,849.0,0.0,,2022,2021-22
115.0,Kyle Lowry,35.0,MIA,PG,63.0,63.0,2133.0,276.0,627.0,0.44,144.0,382.0,0.377,132.0,245.0,0.539,0.555,148.0,174.0,0.851,33.0,249.0,282.0,474.0,67.0,17.0,168.0,177.0,844.0,2.0,,2022,2021-22
116.0,Jusuf Nurkić,27.0,POR,C,56.0,56.0,1579.0,321.0,600.0,0.535,15.0,56.0,0.268,306.0,544.0,0.563,0.548,185.0,268.0,0.69,167.0,452.0,619.0,157.0,62.0,34.0,143.0,189.0,842.0,0.0,,2022,2021-22
117.0,Luke Kennard,25.0,LAC,SG,70.0,13.0,1919.0,287.0,639.0,0.449,190.0,423.0,0.449,97.0,216.0,0.449,0.598,69.0,77.0,0.896,20.0,209.0,229.0,146.0,42.0,6.0,60.0,101.0,833.0,0.0,6MOY-5,2022,2021-22
118.0,Marcus Morris,32.0,LAC,PF,54.0,54.0,1564.0,300.0,691.0,0.434,101.0,275.0,0.367,199.0,416.0,0.478,0.507,129.0,148.0,0.872,26.0,213.0,239.0,113.0,28.0,18.0,69.0,115.0,830.0,0.0,,2022,2021-22
119.0,OG Anunoby,24.0,TOR,SF,48.0,48.0,1728.0,309.0,697.0,0.443,115.0,317.0,0.363,194.0,380.0,0.511,0.526,89.0,118.0,0.754,74.0,190.0,264.0,125.0,71.0,25.0,80.0,131.0,822.0,0.0,,2022,2021-22
120.0,Cameron Johnson,25.0,PHO,PF,66.0,16.0,1730.0,279.0,607.0,0.46,166.0,391.0,0.425,113.0,216.0,0.523,0.596,98.0,114.0,0.86,42.0,231.0,273.0,99.0,57.0,16.0,47.0,113.0,822.0,0.0,6MOY-3,2022,2021-22
121.0,Clint Capela,27.0,ATL,C,74.0,73.0,2042.0,370.0,604.0,0.613,0.0,1.0,0.0,370.0,603.0,0.614,0.613,80.0,169.0,0.473,279.0,598.0,877.0,92.0,55.0,93.0,44.0,166.0,820.0,0.0,,2022,2021-22
122.0,Josh Hart,26.0,2TM,SG,54.0,53.0,1791.0,287.0,569.0,0.504,73.0,213.0,0.343,214.0,356.0,0.601,0.569,160.0,211.0,0.758,62.0,326.0,388.0,224.0,61.0,13.0,114.0,150.0,807.0,0.0,,2022,2021-22
122.0,Josh Hart,26.0,NOP,SG,41.0,40.0,1374.0,195.0,386.0,0.505,42.0,130.0,0.323,153.0,256.0,0.598,0.56,116.0,154.0,0.753,53.0,265.0,318.0,168.0,45.0,11.0,81.0,118.0,548.0,0.0,,2022,2021-22
122.0,Josh Hart,26.0,POR,SG,13.0,13.0,417.0,92.0,183.0,0.503,31.0,83.0,0.373,61.0,100.0,0.61,0.587,44.0,57.0,0.772,9.0,61.0,70.0,56.0,16.0,2.0,33.0,32.0,259.0,0.0,,2022,2021-22
123.0,Kyrie Irving,29.0,BRK,PG,29.0,29.0,1091.0,289.0,616.0,0.469,100.0,239.0,0.418,189.0,377.0,0.501,0.55,118.0,129.0,0.915,16.0,111.0,127.0,167.0,41.0,17.0,73.0,81.0,796.0,0.0,,2022,2021-22
124.0,De'Anthony Melton,23.0,MEM,SG,73.0,15.0,1657.0,281.0,695.0,0.404,139.0,372.0,0.374,142.0,323.0,0.44,0.504,90.0,120.0,0.75,64.0,264.0,328.0,194.0,104.0,39.0,112.0,128.0,791.0,0.0,6MOY-8,2022,2021-22
125.0,Trey Lyles,26.0,2TM,PF,75.0,23.0,1537.0,262.0,562.0,0.466,67.0,209.0,0.321,195.0,353.0,0.552,0.526,195.0,243.0,0.802,89.0,290.0,379.0,88.0,29.0,32.0,73.0,123.0,786.0,0.0,,2022,2021-22
125.0,Trey Lyles,26.0,DET,PF,51.0,3.0,990.0,175.0,384.0,0.456,44.0,146.0,0.301,131.0,238.0,0.55,0.513,138.0,176.0,0.784,60.0,184.0,244.0,58.0,22.0,26.0,54.0,91.0,532.0,0.0,,2022,2021-22
125.0,Trey Lyles,26.0,SAC,PF,24.0,20.0,547.0,87.0,178.0,0.489,23.0,63.0,0.365,64.0,115.0,0.557,0.553,57.0,67.0,0.851,29.0,106.0,135.0,30.0,7.0,6.0,19.0,32.0,254.0,0.0,,2022,2021-22
126.0,Ivica Zubac,24.0,LAC,C,76.0,76.0,1852.0,310.0,495.0,0.626,0.0,0.0,,310.0,495.0,0.626,0.626,165.0,227.0,0.727,217.0,427.0,644.0,120.0,36.0,77.0,114.0,203.0,785.0,0.0,,2022,2021-22
127.0,Gordon Hayward,31.0,CHO,SF,49.0,48.0,1564.0,283.0,617.0,0.459,86.0,220.0,0.391,197.0,397.0,0.496,0.528,126.0,149.0,0.846,38.0,186.0,224.0,177.0,47.0,22.0,81.0,85.0,778.0,0.0,,2022,2021-22
128.0,Jeff Green,35.0,DEN,PF,75.0,63.0,1849.0,277.0,529.0,0.524,53.0,168.0,0.315,224.0,361.0,0.62,0.574,165.0,198.0,0.833,41.0,190.0,231.0,96.0,28.0,27.0,71.0,151.0,772.0,0.0,,2022,2021-22
129.0,Coby White,21.0,CHI,PG,61.0,17.0,1675.0,279.0,644.0,0.433,136.0,353.0,0.385,143.0,291.0,0.491,0.539,78.0,91.0,0.857,17.0,165.0,182.0,176.0,29.0,11.0,70.0,137.0,772.0,0.0,,2022,2021-22
130.0,Danilo Gallinari,33.0,ATL,PF,66.0,18.0,1672.0,259.0,597.0,0.434,112.0,294.0,0.381,147.0,303.0,0.485,0.528,141.0,156.0,0.904,35.0,273.0,308.0,101.0,28.0,12.0,38.0,93.0,771.0,0.0,,2022,2021-22
131.0,Eric Gordon,33.0,HOU,SG,57.0,46.0,1669.0,268.0,564.0,0.475,124.0,301.0,0.412,144.0,263.0,0.548,0.585,105.0,135.0,0.778,15.0,98.0,113.0,154.0,28.0,18.0,107.0,63.0,765.0,0.0,,2022,2021-22
132.0,Mo Bamba,23.0,ORL,C,71.0,69.0,1824.0,296.0,617.0,0.48,107.0,281.0,0.381,189.0,336.0,0.563,0.566,57.0,73.0,0.781,148.0,424.0,572.0,85.0,38.0,118.0,77.0,182.0,756.0,0.0,,2022,2021-22
133.0,Chris Boucher,29.0,TOR,SF,80.0,9.0,1690.0,268.0,577.0,0.464,68.0,229.0,0.297,200.0,348.0,0.575,0.523,150.0,193.0,0.777,179.0,315.0,494.0,25.0,49.0,75.0,42.0,174.0,754.0,0.0,,2022,2021-22
134.0,Paul George,31.0,LAC,PF,31.0,31.0,1077.0,268.0,636.0,0.421,91.0,257.0,0.354,177.0,379.0,0.467,0.493,127.0,148.0,0.858,12.0,201.0,213.0,176.0,67.0,13.0,126.0,74.0,754.0,0.0,,2022,2021-22
135.0,Justin Holiday,32.0,2TM,SF,74.0,65.0,2057.0,261.0,662.0,0.394,177.0,482.0,0.367,84.0,180.0,0.467,0.528,50.0,62.0,0.806,29.0,161.0,190.0,128.0,57.0,33.0,70.0,154.0,749.0,0.0,,2022,2021-22
135.0,Justin Holiday,32.0,IND,SF,49.0,40.0,1416.0,190.0,458.0,0.415,127.0,336.0,0.378,63.0,122.0,0.516,0.553,34.0,41.0,0.829,18.0,117.0,135.0,90.0,36.0,18.0,49.0,105.0,541.0,0.0,,2022,2021-22
135.0,Justin Holiday,32.0,SAC,SG,25.0,25.0,641.0,71.0,204.0,0.348,50.0,146.0,0.342,21.0,58.0,0.362,0.471,16.0,21.0,0.762,11.0,44.0,55.0,38.0,21.0,15.0,21.0,49.0,208.0,0.0,,2022,2021-22
136.0,Darius Bazley,21.0,OKC,PF,69.0,53.0,1924.0,274.0,649.0,0.422,80.0,269.0,0.297,194.0,380.0,0.511,0.484,117.0,170.0,0.688,71.0,365.0,436.0,97.0,58.0,70.0,90.0,68.0,745.0,0.0,,2022,2021-22
137.0,Herbert Jones,23.0,NOP,PF,78.0,69.0,2335.0,274.0,576.0,0.476,57.0,169.0,0.337,217.0,407.0,0.533,0.525,137.0,163.0,0.84,98.0,198.0,296.0,167.0,130.0,60.0,100.0,238.0,742.0,0.0,ROY-6,2022,2021-22
138.0,Grayson Allen,26.0,MIL,SG,66.0,61.0,1805.0,255.0,569.0,0.448,159.0,389.0,0.409,96.0,180.0,0.533,0.588,64.0,74.0,0.865,32.0,190.0,222.0,100.0,46.0,18.0,43.0,96.0,733.0,0.0,,2022,2021-22
139.0,Max Strus,25.0,MIA,SF,68.0,16.0,1587.0,249.0,564.0,0.441,181.0,442.0,0.41,68.0,122.0,0.557,0.602,42.0,53.0,0.792,24.0,178.0,202.0,92.0,28.0,16.0,57.0,116.0,721.0,0.0,,2022,2021-22
140.0,Chris Duarte,24.0,IND,SG,55.0,39.0,1541.0,268.0,621.0,0.432,94.0,255.0,0.369,174.0,366.0,0.475,0.507,90.0,112.0,0.804,41.0,185.0,226.0,114.0,56.0,10.0,90.0,95.0,720.0,0.0,,2022,2021-22
141.0,Dwight Powell,30.0,DAL,C,82.0,71.0,1798.0,269.0,401.0,0.671,13.0,37.0,0.351,256.0,364.0,0.703,0.687,166.0,212.0,0.783,173.0,231.0,404.0,97.0,37.0,39.0,64.0,220.0,717.0,0.0,,2022,2021-22
142.0,De'Andre Hunter,24.0,ATL,SF,53.0,52.0,1577.0,254.0,575.0,0.442,74.0,195.0,0.379,180.0,380.0,0.474,0.506,127.0,166.0,0.765,26.0,150.0,176.0,68.0,36.0,21.0,69.0,155.0,709.0,0.0,,2022,2021-22
143.0,Cedi Osman,26.0,CLE,SF,66.0,3.0,1462.0,247.0,572.0,0.432,128.0,359.0,0.357,119.0,213.0,0.559,0.544,87.0,131.0,0.664,25.0,121.0,146.0,135.0,52.0,10.0,67.0,127.0,709.0,0.0,,2022,2021-22
144.0,Al Horford,35.0,BOS,C,69.0,69.0,2005.0,266.0,569.0,0.467,89.0,265.0,0.336,177.0,304.0,0.582,0.546,80.0,95.0,0.842,108.0,422.0,530.0,232.0,49.0,92.0,65.0,130.0,701.0,0.0,DPOY-9,2022,2021-22
145.0,Georges Niang,28.0,PHI,PF,76.0,7.0,1736.0,246.0,563.0,0.437,156.0,387.0,0.403,90.0,176.0,0.511,0.575,52.0,59.0,0.881,25.0,178.0,203.0,102.0,30.0,13.0,59.0,190.0,700.0,0.0,,2022,2021-22
146.0,Bones Hyland,21.0,DEN,SG,69.0,4.0,1310.0,230.0,571.0,0.403,131.0,358.0,0.366,99.0,213.0,0.465,0.518,107.0,125.0,0.856,14.0,174.0,188.0,191.0,41.0,20.0,86.0,153.0,698.0,0.0,,2022,2021-22
147.0,KJ Martin,21.0,HOU,SF,79.0,2.0,1656.0,279.0,523.0,0.533,60.0,168.0,0.357,219.0,355.0,0.617,0.591,78.0,123.0,0.634,80.0,217.0,297.0,101.0,34.0,40.0,60.0,113.0,696.0,0.0,,2022,2021-22
148.0,Damian Lillard,31.0,POR,PG,29.0,29.0,1056.0,222.0,552.0,0.402,92.0,284.0,0.324,130.0,268.0,0.485,0.486,159.0,181.0,0.878,13.0,107.0,120.0,212.0,17.0,11.0,83.0,37.0,695.0,0.0,,2022,2021-22
149.0,Alperen Şengün,19.0,HOU,C,72.0,13.0,1489.0,249.0,525.0,0.474,29.0,117.0,0.248,220.0,408.0,0.539,0.502,165.0,232.0,0.711,138.0,255.0,393.0,185.0,59.0,68.0,145.0,214.0,692.0,0.0,,2022,2021-22
150.0,Nickeil Alexander-Walker,23.0,2TM,SG,65.0,21.0,1466.0,253.0,680.0,0.372,105.0,338.0,0.311,148.0,342.0,0.433,0.449,81.0,109.0,0.743,37.0,150.0,187.0,156.0,46.0,23.0,93.0,103.0,692.0,0.0,,2022,2021-22
150.0,Nickeil Alexander-Walker,23.0,NOP,SG,50.0,19.0,1317.0,237.0,632.0,0.375,95.0,305.0,0.311,142.0,327.0,0.434,0.45,70.0,97.0,0.722,36.0,128.0,164.0,139.0,41.0,19.0,85.0,88.0,639.0,0.0,,2022,2021-22
150.0,Nickeil Alexander-Walker,23.0,UTA,SG,15.0,2.0,149.0,16.0,48.0,0.333,10.0,33.0,0.303,6.0,15.0,0.4,0.438,11.0,12.0,0.917,1.0,22.0,23.0,17.0,5.0,4.0,8.0,15.0,53.0,0.0,,2022,2021-22
151.0,Malcolm Brogdon,29.0,IND,PG,36.0,36.0,1206.0,243.0,543.0,0.448,58.0,186.0,0.312,185.0,357.0,0.518,0.501,143.0,167.0,0.856,33.0,152.0,185.0,212.0,30.0,14.0,77.0,71.0,687.0,1.0,,2022,2021-22
152.0,Deni Avdija,21.0,WAS,SF,82.0,8.0,1984.0,250.0,579.0,0.432,82.0,259.0,0.317,168.0,320.0,0.525,0.503,103.0,136.0,0.757,52.0,373.0,425.0,167.0,59.0,44.0,87.0,190.0,685.0,0.0,,2022,2021-22
153.0,JaVale McGee,34.0,PHO,C,74.0,17.0,1172.0,288.0,458.0,0.629,2.0,9.0,0.222,286.0,449.0,0.637,0.631,102.0,146.0,0.699,163.0,333.0,496.0,42.0,22.0,81.0,98.0,181.0,680.0,0.0,,2022,2021-22
154.0,Ayo Dosunmu,22.0,CHI,SG,77.0,40.0,2110.0,278.0,535.0,0.52,70.0,186.0,0.376,208.0,349.0,0.596,0.585,53.0,78.0,0.679,27.0,187.0,214.0,256.0,60.0,29.0,108.0,182.0,679.0,0.0,,2022,2021-22
155.0,Gary Harris,27.0,ORL,SG,61.0,30.0,1730.0,240.0,553.0,0.434,116.0,302.0,0.384,124.0,251.0,0.494,0.539,83.0,95.0,0.874,36.0,86.0,122.0,108.0,59.0,9.0,61.0,112.0,679.0,0.0,,2022,2021-22
156.0,Daniel Gafford,23.0,WAS,C,72.0,53.0,1444.0,285.0,411.0,0.693,0.0,1.0,0.0,285.0,410.0,0.695,0.693,107.0,153.0,0.699,155.0,252.0,407.0,68.0,30.0,99.0,65.0,170.0,677.0,0.0,,2022,2021-22
157.0,Josh Giddey,19.0,OKC,SF,54.0,54.0,1700.0,281.0,670.0,0.419,56.0,213.0,0.263,225.0,457.0,0.492,0.461,56.0,79.0,0.709,98.0,323.0,421.0,345.0,51.0,20.0,171.0,88.0,674.0,4.0,,2022,2021-22
158.0,P.J. Washington,23.0,CHO,C,65.0,28.0,1768.0,250.0,532.0,0.47,110.0,301.0,0.365,140.0,231.0,0.606,0.573,58.0,81.0,0.716,82.0,255.0,337.0,147.0,57.0,61.0,82.0,152.0,668.0,0.0,,2022,2021-22
159.0,Brandon Clarke,25.0,MEM,PF,64.0,1.0,1246.0,288.0,447.0,0.644,5.0,22.0,0.227,283.0,425.0,0.666,0.65,85.0,130.0,0.654,135.0,207.0,342.0,86.0,39.0,68.0,34.0,122.0,666.0,0.0,6MOY-11,2022,2021-22
160.0,Josh Richardson,28.0,2TM,SG,65.0,7.0,1600.0,234.0,534.0,0.438,102.0,246.0,0.415,132.0,288.0,0.458,0.534,96.0,108.0,0.889,42.0,143.0,185.0,115.0,56.0,29.0,66.0,116.0,666.0,0.0,,2022,2021-22
160.0,Josh Richardson,28.0,BOS,SG,44.0,0.0,1087.0,152.0,343.0,0.443,62.0,156.0,0.397,90.0,187.0,0.481,0.534,61.0,71.0,0.859,26.0,99.0,125.0,66.0,34.0,23.0,39.0,82.0,427.0,0.0,,2022,2021-22
160.0,Josh Richardson,28.0,SAS,SG,21.0,7.0,513.0,82.0,191.0,0.429,40.0,90.0,0.444,42.0,101.0,0.416,0.534,35.0,37.0,0.946,16.0,44.0,60.0,49.0,22.0,6.0,27.0,34.0,239.0,0.0,,2022,2021-22
