Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,season_end_year,season
20.0,Pascal Siakam,25.0,TOR,PF,60.0,60.0,35.2,8.3,18.4,0.453,2.2,6.1,0.359,6.2,12.3,0.499,0.512,4.0,5.1,0.792,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,22.9,"MVP-10,AS,NBA2",2020,2019-20
21.0,Zion Williamson,19.0,NOP,PF,24.0,24.0,27.8,8.8,15.0,0.583,0.3,0.6,0.429,8.5,14.4,0.59,0.592,4.8,7.4,0.64,2.7,3.6,6.3,2.1,0.7,0.4,2.5,1.8,22.5,ROY-3,2020,2019-20
22.0,CJ McCollum,28.0,POR,SG,70.0,70.0,36.5,8.7,19.4,0.451,2.8,7.3,0.379,6.0,12.1,0.494,0.522,2.0,2.6,0.757,0.7,3.6,4.2,4.4,0.8,0.6,1.8,2.6,22.2,,2020,2019-20
23.0,DeMar DeRozan,30.0,SAS,SF,68.0,68.0,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1,,2020,2019-20
24.0,Andrew Wiggins,24.0,2TM,SF,54.0,54.0,34.4,8.1,18.1,0.447,2.1,6.2,0.332,6.0,11.9,0.506,0.504,3.5,5.0,0.709,1.2,3.9,5.1,3.7,0.8,1.0,2.4,2.4,21.8,,2020,2019-20
24.0,Andrew Wiggins,24.0,MIN,SF,42.0,42.0,34.6,8.4,18.8,0.444,2.2,6.5,0.331,6.2,12.3,0.505,0.502,3.5,4.9,0.72,1.1,4.1,5.2,3.7,0.7,0.9,2.5,2.4,22.4,,2020,2019-20
24.0,Andrew Wiggins,24.0,GSW,SF,12.0,12.0,33.6,7.2,15.7,0.457,1.7,4.9,0.339,5.5,10.8,0.512,0.511,3.4,5.1,0.672,1.5,3.1,4.6,3.6,1.3,1.4,2.1,2.2,19.4,,2020,2019-20
25.0,John Collins,22.0,ATL,PF,41.0,41.0,33.2,8.6,14.8,0.583,1.4,3.6,0.401,7.2,11.2,0.642,0.632,2.9,3.7,0.8,2.8,7.3,10.1,1.5,0.8,1.6,1.8,3.4,21.6,,2020,2019-20
26.0,Paul George,29.0,LAC,SF,48.0,48.0,29.6,7.1,16.3,0.439,3.3,7.9,0.412,3.9,8.4,0.464,0.539,4.0,4.5,0.876,0.5,5.2,5.7,3.9,1.4,0.4,2.6,2.4,21.5,,2020,2019-20
27.0,De'Aaron Fox,22.0,SAC,PG,51.0,49.0,32.0,7.7,16.0,0.48,1.1,3.6,0.292,6.6,12.4,0.535,0.513,4.7,6.7,0.705,0.7,3.2,3.8,6.8,1.5,0.5,3.1,2.8,21.1,,2020,2019-20
28.0,Khris Middleton,28.0,MIL,SF,62.0,59.0,29.9,7.6,15.3,0.497,2.4,5.7,0.415,5.2,9.6,0.546,0.575,3.4,3.7,0.916,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,20.9,AS,2020,2019-20
29.0,Stephen Curry,31.0,GSW,PG,5.0,5.0,27.8,6.6,16.4,0.402,2.4,9.8,0.245,4.2,6.6,0.636,0.476,5.2,5.2,1.0,0.8,4.4,5.2,6.6,1.0,0.4,3.2,2.2,20.8,,2020,2019-20
30.0,Collin Sexton,21.0,CLE,PG,65.0,65.0,33.0,7.9,16.7,0.472,1.5,3.9,0.38,6.4,12.8,0.501,0.517,3.5,4.1,0.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,20.8,,2020,2019-20
31.0,Spencer Dinwiddie,26.0,BRK,PG,64.0,49.0,31.2,6.6,16.0,0.415,1.9,6.3,0.308,4.7,9.7,0.485,0.476,5.4,7.0,0.778,0.5,3.0,3.5,6.8,0.6,0.3,2.7,2.8,20.6,,2020,2019-20
32.0,Kristaps Porziņģis,24.0,DAL,C,57.0,57.0,31.8,7.0,16.4,0.427,2.5,7.1,0.352,4.5,9.3,0.484,0.503,4.0,5.0,0.799,1.8,7.7,9.5,1.8,0.7,2.0,1.6,3.2,20.4,,2020,2019-20
33.0,Kemba Walker,29.0,BOS,PG,56.0,56.0,31.1,6.8,15.9,0.425,3.2,8.4,0.381,3.5,7.4,0.476,0.526,3.7,4.3,0.864,0.6,3.2,3.9,4.8,0.9,0.5,2.1,1.6,20.4,AS,2020,2019-20
34.0,Jaylen Brown,23.0,BOS,SG,57.0,57.0,33.9,7.5,15.6,0.481,2.3,5.9,0.382,5.2,9.6,0.543,0.554,3.1,4.3,0.724,1.1,5.3,6.4,2.1,1.1,0.4,2.2,2.9,20.3,,2020,2019-20
35.0,Bojan Bogdanović,30.0,UTA,SF,63.0,63.0,33.1,6.6,14.8,0.447,3.0,7.3,0.414,3.6,7.6,0.479,0.548,4.0,4.4,0.903,0.6,3.5,4.1,2.1,0.5,0.1,2.5,1.7,20.2,,2020,2019-20
36.0,Jimmy Butler,30.0,MIA,SF,58.0,58.0,33.8,5.9,13.1,0.455,0.5,2.1,0.244,5.4,11.0,0.495,0.474,7.6,9.1,0.834,1.8,4.8,6.7,6.0,1.8,0.6,2.2,1.4,19.9,"MVP-11,AS,NBA3",2020,2019-20
37.0,Nikola Jokić,24.0,DEN,C,73.0,73.0,32.0,7.7,14.7,0.528,1.1,3.5,0.314,6.6,11.2,0.594,0.565,3.4,4.1,0.817,2.3,7.5,9.7,7.0,1.2,0.6,3.1,3.0,19.9,"MVP-9,AS,NBA2",2020,2019-20
38.0,T.J. Warren,26.0,IND,SF,67.0,67.0,32.9,8.0,14.9,0.536,1.4,3.4,0.403,6.6,11.5,0.575,0.581,2.5,3.0,0.819,1.0,3.2,4.2,1.5,1.2,0.5,1.3,2.8,19.8,,2020,2019-20
39.0,Tobias Harris,27.0,PHI,PF,72.0,72.0,34.3,7.7,16.3,0.471,1.8,5.0,0.367,5.9,11.3,0.517,0.527,2.4,3.0,0.806,1.0,5.9,6.9,3.2,0.7,0.6,1.4,2.3,19.6,,2020,2019-20
40.0,Nikola Vučević,29.0,ORL,C,62.0,62.0,32.2,8.0,16.7,0.477,1.6,4.7,0.339,6.4,12.0,0.531,0.525,2.1,2.7,0.784,2.3,8.6,10.9,3.6,0.9,0.8,1.4,2.2,19.6,,2020,2019-20
41.0,Julius Randle,25.0,NYK,PF,64.0,64.0,32.5,7.2,15.7,0.46,1.0,3.6,0.277,6.2,12.1,0.515,0.492,4.0,5.5,0.733,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,19.5,,2020,2019-20
42.0,Kyle Lowry,33.0,TOR,PG,58.0,58.0,36.2,5.8,13.8,0.416,2.8,8.0,0.352,2.9,5.8,0.504,0.518,5.1,5.9,0.857,0.6,4.5,5.0,7.5,1.4,0.4,3.1,3.3,19.4,AS,2020,2019-20
43.0,Buddy Hield,27.0,SAC,SG,72.0,44.0,30.8,6.9,16.1,0.429,3.8,9.6,0.394,3.2,6.6,0.479,0.545,1.6,1.9,0.846,0.8,3.8,4.6,3.0,0.9,0.2,2.3,2.3,19.2,,2020,2019-20
44.0,Jrue Holiday,29.0,NOP,SG,61.0,61.0,34.7,7.5,16.5,0.455,2.0,5.7,0.353,5.5,10.8,0.509,0.516,2.1,3.0,0.709,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,19.1,,2020,2019-20
45.0,Shai Gilgeous-Alexander,21.0,OKC,SG,70.0,70.0,34.7,6.8,14.5,0.471,1.2,3.6,0.347,5.6,10.9,0.512,0.514,4.1,5.1,0.807,0.7,5.2,5.9,3.3,1.1,0.7,1.9,1.7,19.0,,2020,2019-20
46.0,LaMarcus Aldridge,34.0,SAS,C,53.0,53.0,33.1,7.4,15.0,0.493,1.2,3.0,0.389,6.2,12.0,0.519,0.532,3.0,3.6,0.827,1.9,5.5,7.4,2.4,0.7,1.6,1.4,2.4,18.9,,2020,2019-20
47.0,Dennis Schröder,26.0,OKC,PG,65.0,2.0,30.8,7.0,14.8,0.469,1.9,5.0,0.385,5.0,9.8,0.513,0.534,3.0,3.6,0.839,0.3,3.3,3.6,4.0,0.7,0.2,2.6,2.2,18.9,6MOY-2,2020,2019-20
48.0,Danilo Gallinari,31.0,OKC,PF,62.0,62.0,29.6,5.8,13.2,0.438,2.9,7.1,0.405,2.9,6.1,0.476,0.547,4.3,4.8,0.893,0.5,4.6,5.2,1.9,0.7,0.1,1.2,1.2,18.7,,2020,2019-20
49.0,Caris LeVert,25.0,BRK,SG,45.0,31.0,29.6,6.9,16.3,0.425,1.8,4.9,0.364,5.1,11.4,0.451,0.48,3.1,4.4,0.711,1.1,3.1,4.2,4.4,1.2,0.2,2.6,1.8,18.7,,2020,2019-20
50.0,Kelly Oubre Jr.,24.0,PHO,SF,56.0,55.0,34.5,6.7,14.8,0.452,1.9,5.5,0.352,4.7,9.3,0.511,0.517,3.4,4.4,0.78,1.2,5.3,6.4,1.5,1.3,0.7,1.5,3.4,18.7,,2020,2019-20
51.0,Montrezl Harrell,26.0,LAC,C,63.0,2.0,27.8,7.5,12.9,0.58,0.0,0.3,0.0,7.5,12.6,0.593,0.58,3.7,5.6,0.658,2.6,4.5,7.1,1.7,0.6,1.1,1.7,2.3,18.6,6MOY-1,2020,2019-20
52.0,Evan Fournier,27.0,ORL,SF,66.0,66.0,31.5,6.6,14.1,0.467,2.6,6.6,0.399,4.0,7.5,0.527,0.56,2.7,3.3,0.818,0.3,2.3,2.6,3.2,1.1,0.2,1.9,2.4,18.5,,2020,2019-20
53.0,Jamal Murray,22.0,DEN,PG,59.0,59.0,32.3,6.9,15.2,0.456,1.9,5.5,0.346,5.0,9.7,0.519,0.519,2.8,3.1,0.881,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,18.5,,2020,2019-20
54.0,Domantas Sabonis,23.0,IND,PF,62.0,62.0,34.8,7.4,13.7,0.54,0.3,1.1,0.254,7.1,12.6,0.565,0.55,3.5,4.8,0.723,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,18.5,AS,2020,2019-20
55.0,Deandre Ayton,21.0,PHO,C,38.0,32.0,32.5,8.2,14.9,0.546,0.1,0.3,0.231,8.1,14.6,0.553,0.548,1.8,2.3,0.753,3.9,7.6,11.5,1.9,0.7,1.5,2.1,3.1,18.2,,2020,2019-20
56.0,Devonte' Graham,24.0,CHO,PG,63.0,53.0,35.1,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6.0,0.397,0.495,3.0,3.7,0.82,0.7,2.7,3.4,7.5,1.0,0.2,2.9,1.8,18.2,,2020,2019-20
57.0,Lou Williams,33.0,LAC,PG,65.0,8.0,28.7,6.0,14.4,0.418,1.7,4.8,0.352,4.3,9.6,0.451,0.477,4.5,5.2,0.861,0.5,2.6,3.1,5.6,0.7,0.2,2.8,1.2,18.2,6MOY-3,2020,2019-20
58.0,Derrick Rose,31.0,DET,PG,50.0,15.0,26.0,7.4,15.1,0.49,0.9,2.9,0.306,6.5,12.1,0.535,0.52,2.4,2.8,0.871,0.5,1.9,2.4,5.6,0.8,0.3,2.5,1.0,18.1,6MOY-7,2020,2019-20
59.0,Terry Rozier,25.0,CHO,PG,63.0,63.0,34.3,6.3,14.9,0.423,2.7,6.7,0.407,3.6,8.2,0.436,0.514,2.6,3.0,0.874,0.8,3.6,4.4,4.1,1.0,0.2,2.2,2.0,18.0,,2020,2019-20
60.0,Ja Morant,20.0,MEM,PG,67.0,67.0,31.0,6.7,14.0,0.477,0.9,2.7,0.335,5.8,11.3,0.511,0.509,3.6,4.6,0.776,0.8,3.1,3.9,7.3,0.9,0.3,3.3,1.6,17.8,ROY-1,2020,2019-20
61.0,Andre Drummond,26.0,2TM,C,57.0,56.0,33.0,7.3,13.8,0.533,0.1,0.6,0.143,7.2,13.1,0.551,0.536,3.0,5.2,0.575,4.4,10.8,15.2,2.7,1.9,1.6,3.6,3.5,17.7,DPOY-8,2020,2019-20
61.0,Andre Drummond,26.0,DET,C,49.0,48.0,33.8,7.3,13.9,0.53,0.0,0.4,0.048,7.3,13.4,0.546,0.531,3.0,5.2,0.584,4.6,11.2,15.8,2.8,2.0,1.7,3.6,3.6,17.8,,2020,2019-20
61.0,Andre Drummond,26.0,CLE,C,8.0,8.0,28.1,7.3,13.1,0.552,0.5,1.8,0.286,6.8,11.4,0.593,0.571,2.5,4.9,0.513,3.0,8.1,11.1,1.8,1.5,1.4,3.6,3.1,17.5,,2020,2019-20
62.0,Kevin Love,31.0,CLE,PF,56.0,56.0,31.8,5.8,13.0,0.45,2.6,7.0,0.374,3.2,6.0,0.537,0.55,3.3,3.9,0.854,1.0,8.8,9.8,3.2,0.6,0.3,2.5,1.6,17.6,,2020,2019-20
63.0,Jusuf Nurkić,25.0,POR,C,8.0,8.0,31.6,6.8,13.6,0.495,0.3,1.3,0.2,6.5,12.4,0.525,0.505,3.9,4.4,0.886,2.9,7.4,10.3,4.0,1.4,2.0,2.4,4.9,17.6,,2020,2019-20
64.0,Chris Paul,34.0,OKC,PG,70.0,70.0,31.5,6.2,12.7,0.489,1.6,4.3,0.365,4.6,8.3,0.554,0.552,3.6,4.0,0.907,0.4,4.6,5.0,6.7,1.6,0.2,2.3,2.3,17.6,"MVP-7,AS,NBA2",2020,2019-20
65.0,Fred VanVleet,25.0,TOR,SG,54.0,54.0,35.7,5.9,14.3,0.413,2.7,6.9,0.39,3.2,7.4,0.434,0.507,3.1,3.7,0.848,0.3,3.4,3.8,6.6,1.9,0.3,2.2,2.4,17.6,,2020,2019-20
66.0,Gordon Hayward,29.0,BOS,SF,52.0,52.0,33.5,6.7,13.5,0.5,1.6,4.3,0.383,5.1,9.2,0.554,0.561,2.4,2.8,0.855,1.1,5.6,6.7,4.1,0.7,0.4,1.8,1.8,17.5,,2020,2019-20
67.0,Jaren Jackson Jr.,20.0,MEM,C,57.0,57.0,28.5,6.2,13.2,0.469,2.5,6.5,0.394,3.6,6.8,0.54,0.565,2.4,3.3,0.747,1.0,3.6,4.6,1.4,0.7,1.6,1.7,4.1,17.4,,2020,2019-20
68.0,Marcus Morris,30.0,2TM,PF,62.0,62.0,31.2,5.7,13.1,0.438,2.3,5.6,0.408,3.4,7.5,0.461,0.526,2.9,3.5,0.823,1.0,4.1,5.0,1.4,0.8,0.5,1.6,2.9,16.7,,2020,2019-20
68.0,Marcus Morris,30.0,NYK,SF,43.0,43.0,32.3,6.5,14.8,0.442,2.7,6.1,0.439,3.8,8.7,0.444,0.533,3.8,4.6,0.823,1.1,4.3,5.4,1.4,0.8,0.4,1.7,3.0,19.6,,2020,2019-20
68.0,Marcus Morris,30.0,LAC,PF,19.0,19.0,28.9,3.9,9.2,0.425,1.4,4.4,0.31,2.5,4.7,0.533,0.5,0.9,1.2,0.818,0.6,3.5,4.1,1.4,0.7,0.7,1.3,2.7,10.1,,2020,2019-20
69.0,Malcolm Brogdon,27.0,IND,PG,54.0,54.0,30.9,6.0,13.8,0.438,1.4,4.3,0.326,4.6,9.5,0.488,0.489,3.1,3.4,0.892,0.9,4.0,4.9,7.1,0.6,0.2,2.4,1.8,16.5,,2020,2019-20
70.0,Ben Simmons,23.0,PHI,PG,57.0,57.0,35.4,6.6,11.4,0.58,0.0,0.1,0.286,6.5,11.2,0.583,0.581,3.2,5.2,0.621,2.0,5.8,7.8,8.0,2.1,0.6,3.5,3.3,16.4,"DPOY-4,AS,NBA3,DEF1",2020,2019-20
71.0,Dillon Brooks,24.0,MEM,SG,73.0,73.0,28.9,6.0,14.6,0.407,2.0,5.6,0.358,3.9,9.0,0.438,0.476,2.2,2.8,0.808,0.9,2.4,3.3,2.1,0.9,0.4,1.7,3.8,16.2,,2020,2019-20
72.0,Goran Dragić,33.0,MIA,PG,59.0,3.0,28.2,5.4,12.3,0.441,2.1,5.7,0.367,3.3,6.5,0.505,0.526,3.2,4.2,0.776,0.5,2.7,3.2,5.1,0.7,0.2,2.4,2.1,16.2,6MOY-6,2020,2019-20
73.0,Norman Powell,26.0,TOR,SG,52.0,26.0,28.4,5.7,11.5,0.495,2.1,5.3,0.399,3.6,6.3,0.575,0.586,2.5,2.9,0.843,0.5,3.2,3.7,1.8,1.2,0.4,1.5,2.1,16.0,,2020,2019-20
74.0,Bam Adebayo,22.0,MIA,PF,72.0,72.0,33.6,6.1,11.0,0.557,0.0,0.2,0.143,6.1,10.8,0.564,0.558,3.7,5.3,0.691,2.4,7.8,10.2,5.1,1.1,1.3,2.8,2.5,15.9,"DPOY-5,AS,DEF2",2020,2019-20
75.0,Tim Hardaway Jr.,27.0,DAL,SG,71.0,58.0,29.5,5.4,12.5,0.434,2.9,7.2,0.398,2.5,5.2,0.485,0.55,2.1,2.6,0.819,0.4,2.9,3.3,1.9,0.6,0.1,1.0,1.8,15.8,,2020,2019-20
76.0,Luke Kennard,23.0,DET,SG,28.0,25.0,32.9,5.4,12.2,0.442,2.6,6.5,0.399,2.8,5.7,0.491,0.548,2.4,2.7,0.893,0.3,3.2,3.5,4.1,0.4,0.2,1.5,2.3,15.8,,2020,2019-20
77.0,Blake Griffin,30.0,DET,PF,18.0,18.0,28.4,4.9,13.9,0.352,1.5,6.2,0.243,3.4,7.7,0.439,0.406,4.2,5.4,0.776,0.9,3.7,4.7,3.3,0.4,0.4,2.2,1.5,15.5,,2020,2019-20
78.0,Hassan Whiteside,30.0,POR,C,67.0,61.0,30.0,6.5,10.5,0.621,0.1,0.1,0.571,6.4,10.4,0.622,0.624,2.4,3.6,0.686,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,15.5,DPOY-11,2020,2019-20
79.0,Carmelo Anthony,35.0,POR,PF,58.0,58.0,32.8,5.8,13.5,0.43,1.5,3.9,0.385,4.3,9.6,0.448,0.485,2.3,2.8,0.845,1.2,5.1,6.3,1.5,0.8,0.5,1.7,2.9,15.4,,2020,2019-20
80.0,Dāvis Bertāns,27.0,WAS,PF,54.0,4.0,29.3,4.9,11.3,0.434,3.7,8.7,0.424,1.2,2.6,0.471,0.598,1.9,2.3,0.852,0.6,3.9,4.5,1.7,0.7,0.6,1.1,2.6,15.4,6MOY-8,2020,2019-20
81.0,Serge Ibaka,30.0,TOR,C,55.0,27.0,27.0,6.2,12.2,0.512,1.3,3.3,0.385,5.0,8.9,0.559,0.564,1.6,2.3,0.718,2.1,6.1,8.2,1.4,0.5,0.8,2.0,2.8,15.4,,2020,2019-20
82.0,Kendrick Nunn,24.0,MIA,PG,67.0,67.0,29.3,6.0,13.6,0.439,2.0,5.8,0.35,3.9,7.8,0.505,0.514,1.3,1.5,0.85,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,15.3,ROY-2,2020,2019-20
83.0,JJ Redick,35.0,NOP,SG,60.0,36.0,26.4,4.8,10.5,0.453,3.0,6.6,0.453,1.8,3.9,0.453,0.596,2.8,3.1,0.892,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,15.3,,2020,2019-20
84.0,Jordan Clarkson,27.0,2TM,SG,71.0,2.0,24.0,5.5,12.2,0.454,2.1,5.8,0.368,3.4,6.4,0.533,0.542,1.9,2.3,0.836,0.7,1.9,2.6,1.9,0.6,0.2,1.4,1.5,15.2,,2020,2019-20
84.0,Jordan Clarkson,27.0,CLE,SG,29.0,0.0,23.0,5.0,11.2,0.442,2.0,5.5,0.371,2.9,5.8,0.509,0.532,2.6,3.0,0.884,0.7,1.7,2.4,2.4,0.6,0.3,1.3,1.1,14.6,,2020,2019-20
84.0,Jordan Clarkson,27.0,UTA,SG,42.0,2.0,24.7,6.0,12.9,0.462,2.2,6.0,0.366,3.7,6.8,0.547,0.548,1.5,1.9,0.785,0.7,2.1,2.8,1.6,0.7,0.2,1.4,1.8,15.6,,2020,2019-20
85.0,Will Barton,29.0,DEN,SF,58.0,58.0,33.0,5.7,12.7,0.45,1.9,5.0,0.375,3.9,7.8,0.498,0.523,1.8,2.3,0.767,1.3,5.0,6.3,3.7,1.1,0.5,1.5,2.1,15.1,,2020,2019-20
86.0,Bogdan Bogdanović,27.0,SAC,SG,61.0,28.0,29.0,5.5,12.6,0.44,2.7,7.2,0.372,2.8,5.3,0.532,0.547,1.4,1.9,0.741,0.4,3.0,3.4,3.4,1.0,0.2,1.7,2.2,15.1,,2020,2019-20
87.0,Rudy Gobert,27.0,UTA,C,68.0,68.0,34.3,5.7,8.2,0.693,0.0,0.0,,5.7,8.2,0.693,0.693,3.7,5.9,0.63,3.4,10.1,13.5,1.5,0.8,2.0,1.9,3.2,15.1,"DPOY-3,AS,NBA3,DEF1",2020,2019-20
88.0,Alec Burks,28.0,2TM,SF,66.0,19.0,26.6,4.9,11.6,0.418,1.8,4.6,0.385,3.1,7.1,0.439,0.493,3.6,4.0,0.887,0.7,3.5,4.3,2.9,0.9,0.3,1.4,1.9,15.0,,2020,2019-20
88.0,Alec Burks,28.0,GSW,SF,48.0,18.0,29.0,5.1,12.5,0.406,1.8,4.7,0.375,3.3,7.9,0.424,0.476,4.2,4.7,0.897,0.8,3.9,4.7,3.1,1.0,0.4,1.6,2.2,16.1,,2020,2019-20
88.0,Alec Burks,28.0,PHI,SG,18.0,1.0,20.2,4.3,9.3,0.461,1.8,4.3,0.416,2.5,5.0,0.5,0.557,1.9,2.3,0.829,0.6,2.5,3.1,2.1,0.7,0.0,0.8,1.2,12.2,,2020,2019-20
89.0,Eric Bledsoe,30.0,MIL,PG,61.0,61.0,27.0,5.5,11.5,0.475,1.2,3.5,0.344,4.3,8.0,0.533,0.528,2.8,3.5,0.79,0.7,3.9,4.6,5.4,0.9,0.4,2.4,2.1,14.9,DEF2,2020,2019-20
