Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,season_end_year,season
9.0,Kawhi Leonard,25.0,SAS,SF,74.0,74.0,33.4,8.6,17.7,0.485,2.0,5.2,0.38,6.6,12.5,0.529,0.541,6.3,7.2,0.88,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5,"MVP-3,DPOY-3,AS,NBA1,DEF1",2017,2016-17
10.0,Stephen Curry,28.0,GSW,PG,79.0,79.0,33.4,8.5,18.3,0.468,4.1,10.0,0.411,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3.0,2.3,25.3,"MVP-6,AS,NBA2",2017,2016-17
11.0,Kyrie Irving,24.0,CLE,PG,72.0,72.0,35.1,9.3,19.7,0.473,2.5,6.1,0.401,6.9,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,25.2,AS,2017,2016-17
12.0,Kevin Durant,28.0,GSW,PF,62.0,62.0,33.4,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,"MVP-9,AS,NBA2",2017,2016-17
13.0,Karl-Anthony Towns,21.0,MIN,C,82.0,82.0,37.0,9.8,18.0,0.542,1.2,3.4,0.367,8.5,14.7,0.582,0.576,4.3,5.2,0.832,3.6,8.7,12.3,2.7,0.7,1.3,2.6,2.9,25.1,,2017,2016-17
14.0,Jimmy Butler,27.0,CHI,SF,76.0,75.0,37.0,7.5,16.5,0.455,1.2,3.3,0.367,6.3,13.2,0.477,0.492,7.7,8.9,0.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,"AS,NBA3",2017,2016-17
15.0,Paul George,26.0,IND,SF,75.0,75.0,35.9,8.3,18.0,0.461,2.6,6.6,0.393,5.7,11.4,0.501,0.534,4.5,5.0,0.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7,AS,2017,2016-17
16.0,Andrew Wiggins,21.0,MIN,SF,82.0,82.0,37.2,8.6,19.1,0.452,1.3,3.5,0.356,7.4,15.6,0.473,0.484,5.0,6.6,0.76,1.2,2.8,4.0,2.3,1.0,0.4,2.3,2.2,23.6,,2017,2016-17
17.0,Kemba Walker,26.0,CHO,PG,79.0,79.0,34.7,8.1,18.3,0.444,3.0,7.6,0.399,5.1,10.7,0.476,0.527,3.8,4.5,0.847,0.6,3.3,3.9,5.5,1.1,0.3,2.1,1.5,23.2,AS,2017,2016-17
18.0,Bradley Beal,23.0,WAS,SG,77.0,77.0,34.9,8.3,17.2,0.482,2.9,7.2,0.404,5.4,10.0,0.538,0.566,3.7,4.4,0.825,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,23.1,,2017,2016-17
19.0,John Wall,26.0,WAS,PG,78.0,78.0,36.4,8.3,18.4,0.451,1.1,3.5,0.327,7.2,14.9,0.48,0.482,5.4,6.8,0.801,0.8,3.4,4.2,10.7,2.0,0.6,4.1,1.9,23.1,"MVP-7,AS,NBA3",2017,2016-17
20.0,CJ McCollum,25.0,POR,SG,80.0,80.0,35.0,8.7,18.0,0.48,2.3,5.5,0.421,6.3,12.5,0.506,0.544,3.4,3.7,0.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0,,2017,2016-17
21.0,Giannis Antetokounmpo,22.0,MIL,SF,80.0,80.0,35.6,8.2,15.7,0.521,0.6,2.3,0.272,7.6,13.5,0.563,0.541,5.9,7.7,0.77,1.8,7.0,8.8,5.4,1.6,1.9,2.9,3.1,22.9,"MVP-7,MIP-1,AS,NBA2,DEF2",2017,2016-17
22.0,Carmelo Anthony,32.0,NYK,SF,74.0,74.0,34.3,8.1,18.8,0.433,2.0,5.7,0.359,6.1,13.1,0.466,0.488,4.1,4.9,0.833,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,22.4,AS,2017,2016-17
23.0,Kyle Lowry,30.0,TOR,PG,60.0,60.0,37.4,7.1,15.3,0.464,3.2,7.8,0.412,3.9,7.5,0.518,0.569,5.0,6.1,0.819,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4,AS,2017,2016-17
24.0,Klay Thompson,26.0,GSW,SG,78.0,78.0,34.0,8.3,17.6,0.468,3.4,8.3,0.414,4.8,9.3,0.516,0.565,2.4,2.8,0.853,0.6,3.0,3.7,2.1,0.8,0.5,1.6,1.8,22.3,AS,2017,2016-17
25.0,Devin Booker,20.0,PHO,SG,78.0,78.0,35.0,7.8,18.3,0.423,1.9,5.2,0.363,5.9,13.2,0.447,0.475,4.7,5.7,0.832,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,22.1,,2017,2016-17
26.0,Gordon Hayward,26.0,UTA,SF,73.0,73.0,34.5,7.5,15.8,0.471,2.0,5.1,0.398,5.4,10.7,0.506,0.536,5.0,5.9,0.844,0.7,4.7,5.4,3.5,1.0,0.3,1.9,1.6,21.9,AS,2017,2016-17
27.0,Blake Griffin,27.0,LAC,PF,61.0,61.0,34.0,7.9,15.9,0.493,0.6,1.9,0.336,7.2,14.1,0.514,0.513,5.2,6.9,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,,2017,2016-17
28.0,Eric Bledsoe,27.0,PHO,PG,66.0,66.0,33.0,6.8,15.7,0.434,1.6,4.7,0.335,5.2,11.0,0.477,0.485,5.9,6.9,0.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,21.1,,2017,2016-17
29.0,Mike Conley,29.0,MEM,PG,69.0,68.0,33.2,6.7,14.6,0.46,2.5,6.1,0.408,4.2,8.6,0.497,0.545,4.6,5.3,0.859,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,,2017,2016-17
30.0,Brook Lopez,28.0,BRK,C,75.0,75.0,29.6,7.4,15.6,0.474,1.8,5.2,0.346,5.6,10.5,0.536,0.531,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5,,2017,2016-17
31.0,Goran Dragić,30.0,MIA,PG,73.0,73.0,33.7,7.3,15.4,0.475,1.6,4.0,0.405,5.7,11.4,0.499,0.527,4.1,5.2,0.79,0.8,3.0,3.8,5.8,1.2,0.2,2.9,2.7,20.3,,2017,2016-17
32.0,Joel Embiid,22.0,PHI,C,31.0,31.0,25.4,6.5,13.8,0.466,1.2,3.2,0.367,5.3,10.7,0.495,0.508,6.2,7.9,0.783,2.0,5.9,7.8,2.1,0.9,2.5,3.8,3.6,20.2,ROY-3,2017,2016-17
33.0,Jabari Parker,21.0,MIL,PF,51.0,50.0,33.9,7.8,16.0,0.49,1.3,3.5,0.365,6.5,12.5,0.525,0.53,3.2,4.3,0.743,1.5,4.6,6.2,2.8,1.0,0.4,1.8,2.2,20.1,,2017,2016-17
34.0,Marc Gasol,32.0,MEM,C,74.0,74.0,34.2,7.2,15.7,0.459,1.4,3.6,0.388,5.8,12.1,0.48,0.503,3.8,4.5,0.837,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,AS,2017,2016-17
35.0,Harrison Barnes,24.0,DAL,PF,79.0,79.0,35.5,7.6,16.2,0.468,1.0,2.8,0.351,6.6,13.4,0.492,0.498,3.1,3.6,0.861,1.2,3.8,5.0,1.5,0.8,0.2,1.3,1.6,19.2,,2017,2016-17
36.0,Kevin Love,28.0,CLE,PF,60.0,60.0,31.4,6.2,14.5,0.427,2.4,6.5,0.373,3.8,8.0,0.471,0.51,4.3,4.9,0.871,2.5,8.6,11.1,1.9,0.9,0.4,2.0,2.1,19.0,AS,2017,2016-17
37.0,Zach LaVine,21.0,MIN,SG,47.0,47.0,37.2,6.9,15.1,0.459,2.6,6.6,0.387,4.4,8.5,0.515,0.544,2.5,3.0,0.836,0.4,3.0,3.4,3.0,0.9,0.2,1.8,2.2,18.9,,2017,2016-17
38.0,Rudy Gay,30.0,SAC,SF,30.0,30.0,33.8,6.7,14.7,0.455,1.4,3.8,0.372,5.3,11.0,0.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7,,2017,2016-17
39.0,Dwyane Wade,35.0,CHI,SG,60.0,59.0,29.9,6.9,15.9,0.434,0.8,2.4,0.31,6.2,13.5,0.456,0.457,3.7,4.7,0.794,1.1,3.5,4.5,3.8,1.4,0.7,2.3,1.9,18.3,,2017,2016-17
40.0,Danilo Gallinari,28.0,DEN,SF,63.0,63.0,33.9,5.3,11.9,0.447,2.0,5.1,0.389,3.3,6.8,0.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,,2017,2016-17
41.0,Paul Millsap,31.0,ATL,PF,69.0,67.0,34.0,6.2,14.1,0.442,1.1,3.5,0.311,5.1,10.6,0.486,0.481,4.5,5.9,0.768,1.6,6.1,7.7,3.7,1.3,0.9,2.3,2.7,18.1,AS,2017,2016-17
42.0,Chris Paul,31.0,LAC,PG,61.0,61.0,31.5,6.1,12.9,0.476,2.0,5.0,0.411,4.1,7.9,0.518,0.555,3.8,4.3,0.892,0.7,4.3,5.0,9.2,2.0,0.1,2.4,2.4,18.1,DEF1,2017,2016-17
43.0,Kristaps Porziņģis,21.0,NYK,PF,66.0,65.0,32.8,6.7,14.9,0.45,1.7,4.8,0.357,5.0,10.2,0.493,0.507,3.0,3.8,0.786,1.7,5.5,7.2,1.5,0.7,2.0,1.8,3.7,18.1,,2017,2016-17
44.0,Derrick Rose,28.0,NYK,PG,64.0,64.0,32.5,7.2,15.3,0.471,0.2,0.9,0.217,7.0,14.3,0.487,0.477,3.5,4.0,0.874,1.0,2.8,3.8,4.4,0.7,0.3,2.3,1.3,18.0,,2017,2016-17
45.0,Dennis Schröder,23.0,ATL,PG,79.0,78.0,31.5,6.9,15.4,0.451,1.3,3.7,0.34,5.7,11.6,0.487,0.493,2.8,3.2,0.855,0.5,2.6,3.1,6.3,0.9,0.2,3.3,1.9,17.9,,2017,2016-17
46.0,Lou Williams,30.0,2TM,SG,81.0,1.0,24.6,5.3,12.3,0.429,2.0,5.5,0.365,3.3,6.8,0.48,0.511,5.0,5.6,0.88,0.3,2.2,2.5,3.0,1.0,0.2,2.0,1.1,17.5,6MOY-3,2017,2016-17
46.0,Lou Williams,30.0,LAL,SG,58.0,1.0,24.2,5.6,12.7,0.444,2.1,5.5,0.385,3.5,7.2,0.489,0.527,5.2,5.9,0.884,0.2,2.0,2.3,3.2,1.1,0.2,2.1,1.2,18.6,,2017,2016-17
46.0,Lou Williams,30.0,HOU,SG,23.0,0.0,25.7,4.4,11.5,0.386,1.8,5.6,0.318,2.7,5.9,0.452,0.464,4.3,4.9,0.867,0.5,2.5,3.0,2.4,0.7,0.4,1.7,1.1,14.9,,2017,2016-17
47.0,LaMarcus Aldridge,31.0,SAS,PF,72.0,72.0,32.4,6.9,14.6,0.477,0.3,0.8,0.411,6.6,13.8,0.48,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,DPOY-8,2017,2016-17
48.0,Evan Fournier,24.0,ORL,SG,68.0,66.0,32.9,6.0,13.7,0.439,1.9,5.3,0.356,4.1,8.4,0.491,0.508,3.3,4.1,0.805,0.6,2.4,3.1,3.0,1.0,0.1,2.1,2.6,17.2,,2017,2016-17
49.0,Hassan Whiteside,27.0,MIA,C,77.0,77.0,32.6,7.0,12.6,0.557,0.0,0.0,,7.0,12.6,0.557,0.557,2.9,4.6,0.628,3.8,10.3,14.1,0.7,0.7,2.1,2.0,2.9,17.0,DPOY-5,2017,2016-17
50.0,George Hill,30.0,UTA,PG,49.0,49.0,31.5,5.9,12.4,0.477,1.9,4.8,0.403,4.0,7.6,0.523,0.554,3.2,4.0,0.801,0.5,2.9,3.4,4.2,1.0,0.2,1.7,2.3,16.9,,2017,2016-17
51.0,Nikola Jokić,21.0,DEN,C,73.0,59.0,27.9,6.8,11.7,0.578,0.6,1.9,0.324,6.2,9.8,0.628,0.605,2.6,3.1,0.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7,,2017,2016-17
52.0,Avery Bradley,26.0,BOS,SG,55.0,55.0,33.4,6.5,14.1,0.463,2.0,5.0,0.39,4.6,9.1,0.504,0.533,1.2,1.7,0.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3,,2017,2016-17
53.0,Eric Gordon,28.0,HOU,SG,75.0,15.0,31.0,5.5,13.5,0.406,3.3,8.8,0.372,2.2,4.7,0.468,0.527,2.0,2.3,0.84,0.4,2.3,2.7,2.5,0.6,0.5,1.6,2.0,16.2,6MOY-1,2017,2016-17
54.0,Tobias Harris,24.0,DET,PF,82.0,48.0,31.3,6.2,13.0,0.481,1.3,3.8,0.347,4.9,9.1,0.537,0.532,2.3,2.8,0.841,0.8,4.3,5.1,1.7,0.7,0.5,1.2,1.6,16.1,,2017,2016-17
55.0,Victor Oladipo,24.0,OKC,SG,67.0,67.0,33.2,6.1,13.9,0.442,1.9,5.3,0.361,4.3,8.7,0.491,0.51,1.7,2.3,0.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,15.9,,2017,2016-17
56.0,Dion Waiters,25.0,MIA,SG,46.0,43.0,30.1,6.1,14.4,0.424,1.8,4.7,0.395,4.3,9.7,0.438,0.488,1.8,2.8,0.646,0.4,2.9,3.3,4.3,0.9,0.4,2.2,2.1,15.8,,2017,2016-17
57.0,Wilson Chandler,29.0,DEN,SF,71.0,33.0,30.9,6.1,13.2,0.461,1.5,4.6,0.337,4.5,8.6,0.527,0.52,2.0,2.7,0.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,,2017,2016-17
58.0,D'Angelo Russell,20.0,LAL,PG,63.0,60.0,28.7,5.6,13.8,0.405,2.1,6.1,0.352,3.4,7.7,0.447,0.483,2.3,3.0,0.782,0.5,3.0,3.5,4.8,1.4,0.3,2.8,2.1,15.6,,2017,2016-17
59.0,Jrue Holiday,26.0,NOP,PG,67.0,61.0,32.7,6.0,13.3,0.454,1.5,4.2,0.356,4.6,9.1,0.498,0.51,1.8,2.5,0.708,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,15.4,,2017,2016-17
60.0,Jeff Teague,28.0,IND,PG,82.0,82.0,32.4,4.9,11.1,0.442,1.1,3.1,0.357,3.8,8.0,0.475,0.492,4.4,5.1,0.867,0.4,3.6,4.0,7.8,1.2,0.4,2.6,2.0,15.3,,2017,2016-17
61.0,Nicolas Batum,28.0,CHO,SG,77.0,77.0,34.0,5.1,12.7,0.403,1.8,5.3,0.333,3.4,7.4,0.453,0.472,3.2,3.7,0.856,0.6,5.6,6.2,5.9,1.1,0.4,2.5,1.4,15.1,,2017,2016-17
62.0,JJ Redick,32.0,LAC,SG,78.0,78.0,28.2,5.1,11.4,0.445,2.6,6.0,0.429,2.5,5.4,0.462,0.558,2.3,2.6,0.891,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15.0,,2017,2016-17
63.0,Gary Harris,22.0,DEN,SG,57.0,56.0,31.3,5.6,11.2,0.502,1.9,4.5,0.42,3.7,6.7,0.558,0.586,1.8,2.4,0.776,0.8,2.3,3.1,2.9,1.2,0.1,1.3,1.6,14.9,,2017,2016-17
64.0,Serge Ibaka,27.0,2TM,PF,79.0,79.0,30.7,6.0,12.4,0.48,1.6,4.0,0.391,4.4,8.4,0.522,0.543,1.4,1.6,0.856,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,14.8,,2017,2016-17
64.0,Serge Ibaka,27.0,ORL,PF,56.0,56.0,30.5,6.1,12.6,0.488,1.5,3.8,0.388,4.6,8.7,0.532,0.547,1.4,1.6,0.846,1.8,5.0,6.8,1.1,0.6,1.6,1.2,2.5,15.1,,2017,2016-17
64.0,Serge Ibaka,27.0,TOR,PF,23.0,23.0,31.0,5.6,12.1,0.459,1.8,4.5,0.398,3.8,7.7,0.494,0.532,1.3,1.5,0.882,1.3,5.5,6.8,0.7,0.3,1.4,1.7,3.3,14.2,,2017,2016-17
65.0,Jordan Clarkson,24.0,LAL,SG,82.0,19.0,29.2,5.8,13.1,0.445,1.4,4.3,0.329,4.4,8.7,0.503,0.5,1.6,2.0,0.798,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,,2017,2016-17
66.0,Khris Middleton,25.0,MIL,SF,29.0,23.0,30.7,5.2,11.5,0.45,1.6,3.6,0.433,3.6,7.9,0.459,0.518,2.8,3.2,0.88,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,14.7,,2017,2016-17
67.0,Nikola Vučević,26.0,ORL,C,75.0,55.0,28.8,6.4,13.7,0.468,0.3,1.0,0.307,6.1,12.7,0.481,0.48,1.4,2.1,0.669,2.3,8.0,10.4,2.8,1.0,1.0,1.6,2.4,14.6,,2017,2016-17
68.0,Tim Hardaway Jr.,24.0,ATL,SG,79.0,30.0,27.3,5.3,11.5,0.455,1.9,5.3,0.357,3.4,6.3,0.537,0.537,2.1,2.7,0.766,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5,6MOY-10,2017,2016-17
69.0,Reggie Jackson,26.0,DET,PG,52.0,50.0,27.4,5.5,13.0,0.419,1.3,3.5,0.359,4.2,9.5,0.442,0.468,2.3,2.6,0.868,0.4,1.8,2.2,5.2,0.7,0.1,2.2,2.5,14.5,,2017,2016-17
70.0,Jeremy Lin,28.0,BRK,PG,36.0,33.0,24.5,4.9,11.1,0.438,1.6,4.3,0.372,3.3,6.8,0.48,0.51,3.2,3.9,0.816,0.3,3.4,3.8,5.1,1.2,0.4,2.4,2.2,14.5,,2017,2016-17
71.0,Myles Turner,20.0,IND,C,81.0,81.0,31.4,5.5,10.7,0.511,0.5,1.4,0.348,5.0,9.3,0.536,0.534,3.0,3.7,0.809,1.7,5.6,7.3,1.3,0.9,2.1,1.3,3.2,14.5,,2017,2016-17
72.0,T.J. Warren,23.0,PHO,SF,66.0,59.0,31.0,6.1,12.3,0.495,0.4,1.5,0.265,5.7,10.8,0.527,0.511,1.8,2.3,0.773,1.9,3.2,5.1,1.1,1.2,0.6,0.9,2.7,14.4,,2017,2016-17
73.0,Enes Freedom,24.0,OKC,C,72.0,0.0,21.3,5.6,10.2,0.545,0.1,0.5,0.132,5.5,9.7,0.568,0.549,3.1,4.0,0.786,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,14.3,6MOY-8,2017,2016-17
74.0,Dirk Nowitzki,38.0,DAL,PF,54.0,54.0,26.4,5.5,12.6,0.437,1.5,3.9,0.378,4.0,8.7,0.463,0.495,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2,,2017,2016-17
75.0,Jordan Crawford,28.0,NOP,SG,19.0,0.0,23.3,5.5,11.5,0.482,1.9,5.0,0.389,3.6,6.5,0.553,0.567,1.1,1.4,0.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1,,2017,2016-17
76.0,Zach Randolph,35.0,MEM,PF,73.0,5.0,24.5,5.9,13.2,0.449,0.3,1.3,0.223,5.6,11.9,0.474,0.46,1.9,2.6,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,6MOY-4,2017,2016-17
77.0,Rudy Gobert,24.0,UTA,C,81.0,81.0,33.9,5.1,7.7,0.661,0.0,0.0,0.0,5.1,7.7,0.662,0.661,3.8,5.9,0.653,3.9,8.9,12.8,1.2,0.6,2.6,1.8,3.0,14.0,"DPOY-2,NBA2,DEF1",2017,2016-17
78.0,Al Horford,30.0,BOS,C,68.0,68.0,32.3,5.6,11.8,0.473,1.3,3.6,0.355,4.3,8.2,0.524,0.527,1.6,2.0,0.8,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,14.0,,2017,2016-17
79.0,Marcus Morris,27.0,DET,SF,79.0,79.0,32.5,5.3,12.7,0.418,1.5,4.5,0.331,3.8,8.2,0.466,0.477,1.8,2.3,0.784,1.0,3.7,4.6,2.0,0.7,0.3,1.1,2.1,14.0,,2017,2016-17
80.0,Markieff Morris,27.0,WAS,PF,76.0,76.0,31.2,5.3,11.7,0.457,0.9,2.6,0.362,4.4,9.1,0.483,0.497,2.4,2.8,0.837,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0,,2017,2016-17
81.0,Jae Crowder,26.0,BOS,SF,72.0,72.0,32.4,4.6,10.0,0.463,2.2,5.5,0.398,2.4,4.5,0.54,0.572,2.4,3.0,0.811,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9,,2017,2016-17
82.0,Kentavious Caldwell-Pope,23.0,DET,SG,76.0,75.0,33.3,4.9,12.2,0.399,2.0,5.8,0.35,2.9,6.5,0.442,0.481,2.0,2.4,0.832,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8,,2017,2016-17
83.0,Bojan Bogdanović,27.0,2TM,SF,81.0,54.0,25.7,4.6,10.4,0.445,1.8,4.8,0.367,2.9,5.6,0.512,0.53,2.7,3.0,0.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7,,2017,2016-17
83.0,Bojan Bogdanović,27.0,BRK,SF,55.0,54.0,26.9,4.9,11.1,0.44,1.8,5.0,0.357,3.1,6.1,0.509,0.521,2.7,3.0,0.874,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2,,2017,2016-17
83.0,Bojan Bogdanović,27.0,WAS,SF,26.0,0.0,23.1,4.1,9.0,0.457,1.7,4.4,0.391,2.4,4.6,0.521,0.553,2.7,2.9,0.934,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7,,2017,2016-17
84.0,Will Barton,26.0,DEN,SG,60.0,19.0,28.4,4.9,11.1,0.443,1.5,3.9,0.37,3.5,7.2,0.483,0.508,2.4,3.2,0.753,1.0,3.4,4.3,3.4,0.8,0.5,1.6,1.8,13.7,,2017,2016-17
85.0,Tyler Johnson,24.0,MIA,PG,73.0,0.0,29.8,4.9,11.3,0.433,1.3,3.4,0.372,3.6,7.9,0.46,0.49,2.7,3.5,0.768,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,13.7,6MOY-11,2017,2016-17
86.0,Ryan Anderson,28.0,HOU,PF,72.0,72.0,29.4,4.5,10.7,0.418,2.8,7.0,0.403,1.7,3.7,0.446,0.55,1.8,2.1,0.86,1.6,3.0,4.6,0.9,0.4,0.2,0.8,2.0,13.6,,2017,2016-17
87.0,Andre Drummond,23.0,DET,C,81.0,81.0,29.7,6.0,11.2,0.53,0.0,0.1,0.286,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.5,1.1,1.9,2.9,13.6,,2017,2016-17
88.0,Dwight Howard,31.0,ATL,C,74.0,74.0,29.7,5.2,8.3,0.633,0.0,0.0,0.0,5.2,8.3,0.635,0.633,3.1,5.7,0.533,4.0,8.7,12.7,1.4,0.9,1.2,2.3,2.7,13.5,,2017,2016-17
89.0,Wesley Matthews,30.0,DAL,SG,73.0,73.0,34.2,4.6,11.6,0.393,2.4,6.6,0.363,2.2,5.0,0.432,0.496,2.0,2.5,0.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5,,2017,2016-17
90.0,Otto Porter Jr.,23.0,WAS,SF,80.0,80.0,32.6,5.2,10.0,0.516,1.9,4.3,0.434,3.3,5.8,0.576,0.608,1.2,1.5,0.832,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,13.4,,2017,2016-17
91.0,Darren Collison,29.0,SAC,PG,68.0,64.0,30.3,5.0,10.5,0.476,1.1,2.6,0.417,3.9,7.9,0.495,0.527,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,,2017,2016-17
92.0,Julius Randle,22.0,LAL,PF,74.0,73.0,28.8,5.1,10.4,0.488,0.2,0.9,0.27,4.9,9.6,0.507,0.499,2.8,3.8,0.723,2.0,6.6,8.6,3.6,0.7,0.5,2.3,3.4,13.2,,2017,2016-17
93.0,Nick Young,31.0,LAL,SG,60.0,60.0,25.9,4.5,10.6,0.43,2.8,7.0,0.404,1.7,3.5,0.481,0.564,1.3,1.5,0.856,0.4,1.9,2.3,1.0,0.6,0.2,0.6,2.3,13.2,,2017,2016-17
