Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,season_end_year,season
315.0,MarShon Brooks,25.0,BOS,SG,10.0,0.0,7.3,0.9,2.4,0.375,0.2,0.4,0.5,0.7,2.0,0.35,0.417,1.1,1.4,0.786,0.1,1.8,1.9,0.4,0.1,0.1,0.7,0.5,3.1,,2014,2013-14
315.0,MarShon Brooks,25.0,GSW,SG,7.0,0.0,2.1,0.7,1.9,0.385,0.0,0.3,0.0,0.7,1.6,0.455,0.385,0.4,0.6,0.75,0.1,0.6,0.7,0.0,0.1,0.0,0.0,0.0,1.9,,2014,2013-14
315.0,MarShon Brooks,25.0,LAL,SG,18.0,0.0,12.7,2.4,4.9,0.489,0.6,1.1,0.579,1.8,3.8,0.464,0.551,1.0,1.4,0.692,0.4,1.2,1.7,1.2,0.7,0.2,0.9,0.9,6.4,,2014,2013-14
316.0,Rashard Lewis,34.0,MIA,SF,60.0,6.0,16.2,1.6,3.9,0.415,0.8,2.2,0.343,0.9,1.7,0.51,0.513,0.4,0.6,0.788,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,4.5,,2014,2013-14
317.0,Tony Snell,22.0,CHI,SG,77.0,12.0,16.0,1.7,4.4,0.384,0.7,2.3,0.32,0.9,2.1,0.456,0.469,0.4,0.5,0.756,0.2,1.4,1.6,0.9,0.4,0.2,0.6,1.1,4.5,,2014,2013-14
318.0,Jason Terry,36.0,BRK,PG,35.0,0.0,16.3,1.6,4.3,0.362,1.1,2.9,0.379,0.5,1.4,0.327,0.49,0.3,0.4,0.667,0.1,0.9,1.1,1.6,0.4,0.0,0.8,1.4,4.5,,2014,2013-14
319.0,Vítor Luiz Faverani,25.0,BOS,C,37.0,8.0,13.2,1.7,4.0,0.435,0.3,1.1,0.3,1.4,2.9,0.486,0.476,0.6,1.0,0.649,1.1,2.3,3.5,0.4,0.4,0.7,1.1,2.0,4.4,,2014,2013-14
320.0,Darius Miller,23.0,NOP,SF,45.0,7.0,16.1,1.6,3.7,0.44,0.6,1.7,0.325,1.1,2.0,0.539,0.515,0.6,0.8,0.806,0.2,1.0,1.2,1.0,0.5,0.2,0.5,2.0,4.4,,2014,2013-14
321.0,Gustavo Ayón,28.0,ATL,C,26.0,14.0,16.5,2.0,3.9,0.51,0.0,0.0,,2.0,3.9,0.51,0.51,0.3,0.8,0.4,1.6,3.2,4.8,1.1,1.0,0.4,1.1,1.8,4.3,,2014,2013-14
322.0,Kenyon Martin,36.0,NYK,PF,32.0,15.0,19.8,2.0,3.8,0.512,0.0,0.0,0.0,2.0,3.8,0.516,0.512,0.3,0.6,0.579,1.1,3.1,4.2,1.6,0.8,0.8,0.8,2.7,4.3,,2014,2013-14
323.0,Byron Mullens,24.0,2TM,C,45.0,0.0,9.2,1.6,3.7,0.442,0.7,2.0,0.371,0.9,1.7,0.526,0.542,0.2,0.4,0.5,0.5,1.5,2.0,0.3,0.3,0.2,0.6,1.4,4.2,,2014,2013-14
323.0,Byron Mullens,24.0,LAC,C,27.0,0.0,6.2,1.0,2.4,0.406,0.5,1.4,0.333,0.5,0.9,0.52,0.508,0.1,0.2,0.333,0.3,0.9,1.2,0.2,0.2,0.1,0.5,1.2,2.5,,2014,2013-14
323.0,Byron Mullens,24.0,PHI,C,18.0,0.0,13.7,2.6,5.6,0.465,1.1,2.8,0.4,1.5,2.8,0.529,0.564,0.4,0.8,0.571,0.9,2.4,3.3,0.4,0.5,0.4,0.8,1.7,6.8,,2014,2013-14
324.0,Anthony Bennett,20.0,CLE,PF,52.0,0.0,12.8,1.5,4.3,0.356,0.3,1.0,0.245,1.3,3.3,0.39,0.384,0.8,1.3,0.638,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,4.2,,2014,2013-14
325.0,Nick Collison,33.0,OKC,PF,81.0,0.0,16.7,1.7,3.0,0.556,0.0,0.2,0.235,1.6,2.8,0.58,0.564,0.8,1.1,0.71,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2,,2014,2013-14
326.0,Mike Harris,30.0,UTA,PF,20.0,0.0,11.3,1.5,3.1,0.475,0.0,0.1,0.0,1.5,3.0,0.492,0.475,1.3,1.4,0.963,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,4.2,,2014,2013-14
327.0,Jonas Jerebko,26.0,DET,PF,64.0,0.0,11.6,1.5,3.3,0.471,0.5,1.2,0.419,1.0,2.1,0.5,0.546,0.7,0.9,0.729,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2,,2014,2013-14
328.0,Carl Landry,30.0,SAC,PF,18.0,1.0,12.9,1.7,3.3,0.517,0.0,0.0,,1.7,3.3,0.517,0.517,0.8,0.9,0.824,0.8,2.3,3.2,0.3,0.2,0.1,0.5,1.9,4.2,,2014,2013-14
329.0,Jarvis Varnado,25.0,2TM,PF,24.0,0.0,14.1,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,1.1,2.2,0.519,0.8,1.8,2.6,0.5,0.4,1.2,0.4,2.6,4.1,,2014,2013-14
329.0,Jarvis Varnado,25.0,CHI,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2014,2013-14
329.0,Jarvis Varnado,25.0,PHI,PF,23.0,0.0,14.7,1.6,2.6,0.6,0.0,0.0,,1.6,2.6,0.6,0.6,1.2,2.3,0.519,0.8,1.9,2.7,0.6,0.4,1.3,0.4,2.7,4.3,,2014,2013-14
330.0,Shane Battier,35.0,MIA,SF,73.0,56.0,20.1,1.4,3.8,0.382,1.0,2.9,0.348,0.4,0.9,0.492,0.515,0.2,0.3,0.652,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,4.1,,2014,2013-14
331.0,Jorge Gutiérrez,25.0,BRK,PG,15.0,2.0,16.3,1.7,3.6,0.463,0.2,0.8,0.25,1.5,2.8,0.524,0.491,0.6,0.8,0.75,0.2,1.3,1.5,2.0,0.7,0.1,0.9,2.5,4.1,,2014,2013-14
332.0,Darius Morris,23.0,3TM,PG,27.0,0.0,11.6,1.4,3.6,0.406,0.4,1.4,0.316,1.0,2.1,0.466,0.469,0.6,1.0,0.654,0.3,0.7,1.0,1.6,0.5,0.0,1.0,1.2,4.0,,2014,2013-14
332.0,Darius Morris,23.0,PHI,PG,12.0,0.0,16.1,2.4,5.6,0.433,0.8,2.0,0.417,1.6,3.6,0.442,0.507,1.3,1.8,0.714,0.3,0.8,1.1,2.6,0.7,0.0,1.6,1.8,6.9,,2014,2013-14
332.0,Darius Morris,23.0,LAC,PG,10.0,0.0,5.4,0.4,1.3,0.308,0.0,0.7,0.0,0.4,0.6,0.667,0.308,0.1,0.2,0.5,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.9,0.9,,2014,2013-14
332.0,Darius Morris,23.0,MEM,PG,5.0,0.0,13.2,1.2,3.2,0.375,0.4,1.4,0.286,0.8,1.8,0.444,0.438,0.2,0.6,0.333,0.8,0.8,1.6,1.6,0.6,0.0,1.2,0.6,3.0,,2014,2013-14
333.0,Reggie Evans,33.0,2TM,PF,54.0,20.0,16.6,1.3,2.8,0.473,0.0,0.0,,1.3,2.8,0.473,0.473,1.3,2.4,0.554,2.1,4.1,6.2,0.4,0.7,0.1,1.1,2.2,4.0,,2014,2013-14
333.0,Reggie Evans,33.0,BRK,PF,30.0,6.0,13.3,0.8,2.0,0.39,0.0,0.0,,0.8,2.0,0.39,0.39,1.2,2.2,0.538,1.8,3.2,5.0,0.2,0.4,0.1,0.9,1.8,2.7,,2014,2013-14
333.0,Reggie Evans,33.0,SAC,PF,24.0,14.0,20.8,2.0,3.8,0.527,0.0,0.0,,2.0,3.8,0.527,0.527,1.5,2.7,0.569,2.6,5.1,7.7,0.7,1.0,0.0,1.3,2.7,5.5,,2014,2013-14
334.0,Toney Douglas,27.0,2TM,PG,51.0,17.0,13.2,1.4,3.7,0.384,0.6,2.0,0.304,0.8,1.7,0.477,0.466,0.5,0.7,0.735,0.4,1.4,1.7,1.3,0.4,0.1,0.7,1.6,4.0,,2014,2013-14
334.0,Toney Douglas,27.0,GSW,PG,24.0,0.0,11.0,1.3,3.6,0.372,0.8,2.5,0.322,0.5,1.1,0.481,0.483,0.2,0.3,0.625,0.2,0.9,1.1,0.8,0.3,0.1,0.7,1.4,3.7,,2014,2013-14
334.0,Toney Douglas,27.0,MIA,PG,27.0,17.0,15.2,1.5,3.9,0.394,0.4,1.6,0.279,1.1,2.3,0.475,0.452,0.7,1.0,0.769,0.5,1.7,2.3,1.8,0.5,0.1,0.7,1.7,4.2,,2014,2013-14
335.0,Will Barton,23.0,POR,SG,41.0,0.0,9.4,1.6,3.8,0.417,0.2,0.8,0.303,1.3,3.0,0.447,0.449,0.6,0.8,0.813,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,4.0,,2014,2013-14
336.0,Alonzo Gee,26.0,CLE,SF,65.0,24.0,15.7,1.5,3.6,0.415,0.3,0.9,0.328,1.2,2.7,0.444,0.456,0.7,0.9,0.705,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,4.0,,2014,2013-14
337.0,Josh Powell,31.0,HOU,PF,1.0,0.0,19.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,4.0,,2014,2013-14
338.0,Alexey Shved,25.0,MIN,SG,63.0,0.0,10.5,1.2,3.8,0.321,0.5,1.6,0.294,0.7,2.1,0.341,0.384,1.1,1.4,0.756,0.3,1.0,1.3,1.1,0.4,0.3,0.8,0.6,4.0,,2014,2013-14
339.0,Shabazz Muhammad,21.0,MIN,SG,37.0,0.0,7.8,1.5,3.4,0.46,0.1,0.3,0.273,1.5,3.1,0.478,0.472,0.7,1.1,0.65,0.6,0.8,1.4,0.2,0.2,0.0,0.4,0.6,3.9,,2014,2013-14
340.0,Tyshawn Taylor,23.0,BRK,PG,23.0,3.0,11.7,1.3,4.0,0.341,0.1,0.5,0.25,1.2,3.4,0.354,0.357,1.0,1.3,0.8,0.1,0.5,0.7,1.6,0.5,0.0,1.3,1.3,3.9,,2014,2013-14
341.0,Nando De Colo,26.0,2TM,SG,47.0,3.0,10.5,1.4,3.3,0.418,0.4,1.1,0.34,1.0,2.1,0.46,0.477,0.7,0.7,0.886,0.3,1.3,1.6,1.4,0.5,0.1,0.7,1.0,3.8,,2014,2013-14
341.0,Nando De Colo,26.0,SAS,SG,26.0,3.0,11.6,1.6,3.6,0.452,0.4,1.2,0.323,1.2,2.4,0.516,0.505,0.7,0.8,0.818,0.2,1.5,1.7,1.2,0.6,0.1,0.8,1.0,4.3,,2014,2013-14
341.0,Nando De Colo,26.0,TOR,SG,21.0,0.0,9.2,1.0,2.9,0.367,0.4,1.0,0.364,0.7,1.8,0.368,0.433,0.6,0.6,1.0,0.4,1.0,1.3,1.6,0.3,0.1,0.7,1.1,3.1,,2014,2013-14
342.0,Chauncey Billups,37.0,DET,SG,19.0,7.0,16.3,1.3,4.2,0.304,0.7,2.5,0.292,0.5,1.6,0.323,0.392,0.5,0.6,0.833,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8,,2014,2013-14
343.0,Udonis Haslem,33.0,MIA,PF,46.0,18.0,14.2,1.6,3.2,0.507,0.0,0.0,,1.6,3.2,0.507,0.507,0.5,1.0,0.568,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8,,2014,2013-14
344.0,Antawn Jamison,37.0,LAC,PF,22.0,0.0,11.3,1.3,4.2,0.315,0.4,1.9,0.195,1.0,2.3,0.412,0.359,0.8,1.1,0.72,0.4,2.1,2.5,0.3,0.4,0.1,0.3,1.3,3.8,,2014,2013-14
345.0,John Lucas III,31.0,UTA,PG,42.0,6.0,14.1,1.5,4.5,0.326,0.6,2.0,0.298,0.9,2.5,0.349,0.392,0.2,0.4,0.625,0.3,0.6,0.9,1.0,0.3,0.0,0.5,1.0,3.8,,2014,2013-14
346.0,Mike Muscala,22.0,ATL,PF,20.0,0.0,10.8,1.6,3.7,0.425,0.0,0.2,0.0,1.6,3.5,0.443,0.425,0.7,0.7,1.0,0.9,1.8,2.6,0.4,0.2,0.5,0.6,1.5,3.8,,2014,2013-14
347.0,Pablo Prigioni,36.0,NYK,PG,66.0,27.0,19.4,1.3,2.9,0.461,1.0,2.1,0.464,0.3,0.8,0.451,0.631,0.2,0.2,0.917,0.5,1.4,2.0,3.5,1.0,0.0,0.9,2.0,3.8,,2014,2013-14
348.0,Miroslav Raduljica,26.0,MIL,C,48.0,2.0,9.7,1.4,2.6,0.54,0.0,0.0,,1.4,2.6,0.54,0.54,0.9,1.1,0.818,1.1,1.1,2.3,0.5,0.1,0.3,0.6,1.8,3.8,,2014,2013-14
349.0,Chris Copeland,29.0,IND,SF,41.0,0.0,6.5,1.3,2.9,0.47,0.8,1.9,0.418,0.5,0.9,0.579,0.611,0.2,0.3,0.714,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7,,2014,2013-14
350.0,Archie Goodwin,19.0,PHO,SG,52.0,0.0,10.3,1.5,3.2,0.455,0.1,0.7,0.139,1.4,2.5,0.542,0.47,0.7,1.1,0.673,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,3.7,,2014,2013-14
351.0,Dennis Schröder,20.0,ATL,PG,49.0,0.0,13.1,1.5,3.8,0.383,0.2,0.9,0.238,1.3,3.0,0.425,0.41,0.6,0.9,0.674,0.1,1.1,1.2,1.9,0.3,0.0,1.2,1.1,3.7,,2014,2013-14
352.0,Ish Smith,25.0,PHO,PG,70.0,1.0,14.4,1.7,4.0,0.423,0.0,0.3,0.043,1.7,3.7,0.457,0.425,0.3,0.6,0.564,0.4,1.4,1.8,2.6,0.7,0.2,0.9,0.9,3.7,,2014,2013-14
353.0,Reggie Williams,27.0,OKC,SF,3.0,0.0,5.7,1.7,3.0,0.556,0.3,1.0,0.333,1.3,2.0,0.667,0.611,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.3,3.7,,2014,2013-14
354.0,Jan Veselý,23.0,2TM,PF,54.0,1.0,14.4,1.6,3.2,0.514,0.0,0.0,,1.6,3.2,0.514,0.514,0.4,1.0,0.339,1.5,2.0,3.5,0.4,1.0,0.6,0.7,2.2,3.6,,2014,2013-14
354.0,Jan Veselý,23.0,WAS,PF,33.0,1.0,14.2,1.5,2.8,0.522,0.0,0.0,,1.5,2.8,0.522,0.522,0.2,0.9,0.267,1.6,1.8,3.4,0.3,0.8,0.6,0.7,1.9,3.2,,2014,2013-14
354.0,Jan Veselý,23.0,DEN,PF,21.0,0.0,14.6,2.0,3.9,0.506,0.0,0.0,,2.0,3.9,0.506,0.506,0.5,1.2,0.423,1.3,2.4,3.7,0.5,1.3,0.8,0.7,2.7,4.4,,2014,2013-14
355.0,Doron Lamb,22.0,ORL,SG,53.0,0.0,13.1,1.2,3.0,0.394,0.7,1.7,0.4,0.5,1.3,0.386,0.506,0.5,0.7,0.806,0.2,0.8,0.9,0.8,0.2,0.0,0.5,1.0,3.6,,2014,2013-14
356.0,Jeremy Tyler,22.0,NYK,C,41.0,0.0,9.7,1.5,2.8,0.517,0.0,0.0,,1.5,2.8,0.517,0.517,0.6,1.2,0.542,0.9,1.7,2.7,0.2,0.1,0.5,0.6,1.7,3.6,,2014,2013-14
357.0,James Southerland,23.0,2TM,SF,4.0,0.0,7.5,1.3,3.8,0.333,0.8,1.5,0.5,0.5,2.3,0.222,0.433,0.3,0.5,0.5,0.0,2.0,2.0,0.0,0.3,0.5,0.3,0.8,3.5,,2014,2013-14
357.0,James Southerland,23.0,CHA,SF,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2014,2013-14
357.0,James Southerland,23.0,NOP,SF,3.0,0.0,9.0,1.7,4.0,0.417,1.0,1.7,0.6,0.7,2.3,0.286,0.542,0.3,0.7,0.5,0.0,2.7,2.7,0.0,0.3,0.7,0.3,1.0,4.7,,2014,2013-14
358.0,Luc Mbah a Moute,27.0,2TM,PF,64.0,7.0,15.7,1.4,3.0,0.451,0.1,0.3,0.235,1.3,2.8,0.472,0.461,0.7,1.0,0.687,0.9,1.4,2.3,0.6,0.5,0.2,0.6,1.1,3.5,,2014,2013-14
358.0,Luc Mbah a Moute,27.0,SAC,SF,9.0,5.0,21.8,1.7,3.6,0.469,0.1,0.3,0.333,1.6,3.2,0.483,0.484,1.0,1.4,0.692,1.0,2.0,3.0,1.7,1.0,0.6,0.4,2.0,4.4,,2014,2013-14
358.0,Luc Mbah a Moute,27.0,MIN,PF,55.0,2.0,14.7,1.3,2.9,0.447,0.1,0.3,0.214,1.3,2.7,0.469,0.457,0.7,1.0,0.685,0.9,1.3,2.2,0.4,0.4,0.2,0.7,0.9,3.3,,2014,2013-14
359.0,Diante Garrett,25.0,UTA,PG,71.0,0.0,14.8,1.4,3.7,0.381,0.5,1.4,0.375,0.9,2.4,0.385,0.449,0.1,0.2,0.833,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,3.5,,2014,2013-14
360.0,Perry Jones,22.0,OKC,PF,62.0,7.0,12.3,1.3,2.9,0.459,0.4,1.0,0.361,1.0,1.9,0.508,0.519,0.5,0.7,0.667,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1.0,3.5,,2014,2013-14
361.0,Ian Mahinmi,27.0,IND,C,77.0,1.0,16.2,1.2,2.5,0.481,0.0,0.0,0.0,1.2,2.4,0.484,0.481,1.2,1.9,0.621,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,3.5,,2014,2013-14
362.0,Greg Smith,23.0,HOU,C,11.0,0.0,9.1,1.6,2.5,0.643,0.0,0.0,,1.6,2.5,0.643,0.643,0.2,0.5,0.4,1.0,1.5,2.5,0.0,0.1,0.2,0.5,1.5,3.5,,2014,2013-14
363.0,James Nunnally,23.0,2TM,SF,13.0,0.0,12.7,1.2,3.5,0.326,0.6,1.9,0.32,0.5,1.6,0.333,0.413,0.5,0.7,0.667,0.1,1.4,1.5,0.6,0.5,0.2,0.5,0.8,3.4,,2014,2013-14
363.0,James Nunnally,23.0,ATL,SF,4.0,0.0,13.5,1.5,4.5,0.333,0.8,2.5,0.3,0.8,2.0,0.375,0.417,0.8,1.0,0.75,0.3,1.8,2.0,0.5,0.3,0.3,1.0,0.5,4.5,,2014,2013-14
363.0,James Nunnally,23.0,PHI,SF,9.0,0.0,12.3,1.0,3.1,0.321,0.6,1.7,0.333,0.4,1.4,0.308,0.411,0.3,0.6,0.6,0.0,1.2,1.2,0.7,0.6,0.1,0.3,1.0,2.9,,2014,2013-14
364.0,Robbie Hummel,24.0,MIN,SF,53.0,5.0,12.4,1.3,3.3,0.379,0.6,1.7,0.36,0.7,1.7,0.398,0.469,0.3,0.3,0.938,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,3.4,,2014,2013-14
365.0,Kendrick Perkins,29.0,OKC,C,62.0,62.0,19.5,1.4,3.1,0.451,0.0,0.0,0.0,1.4,3.1,0.453,0.451,0.6,1.1,0.552,1.3,3.6,4.9,1.1,0.4,0.5,1.5,2.9,3.4,,2014,2013-14
366.0,Ekpe Udoh,26.0,MIL,PF,42.0,14.0,19.1,1.4,3.4,0.399,0.0,0.0,,1.4,3.4,0.399,0.399,0.7,1.1,0.638,1.5,2.1,3.5,0.7,0.4,1.0,0.9,2.3,3.4,,2014,2013-14
367.0,Justin Hamilton,23.0,2TM,C,8.0,0.0,9.0,1.1,2.5,0.45,0.4,1.1,0.333,0.8,1.4,0.545,0.525,0.6,0.6,1.0,0.5,0.4,0.9,0.0,0.6,0.0,0.5,1.0,3.3,,2014,2013-14
367.0,Justin Hamilton,23.0,CHA,C,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,2014,2013-14
367.0,Justin Hamilton,23.0,MIA,C,7.0,0.0,9.7,1.3,2.9,0.45,0.4,1.3,0.333,0.9,1.6,0.545,0.525,0.7,0.7,1.0,0.6,0.4,1.0,0.0,0.6,0.0,0.4,1.1,3.7,,2014,2013-14
368.0,Steven Adams,20.0,OKC,C,81.0,20.0,14.8,1.1,2.3,0.503,0.0,0.0,,1.1,2.3,0.503,0.503,1.0,1.7,0.581,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,3.3,ROY-7,2014,2013-14
369.0,Jeff Ayres,26.0,SAS,PF,73.0,10.0,13.0,1.4,2.4,0.58,0.0,0.0,,1.4,2.4,0.58,0.58,0.5,0.8,0.691,1.2,2.3,3.5,0.8,0.2,0.3,0.9,2.0,3.3,,2014,2013-14
370.0,Joel Freeland,26.0,POR,C,52.0,0.0,14.0,1.5,3.1,0.475,0.0,0.0,0.0,1.5,3.1,0.481,0.475,0.4,0.6,0.69,1.7,2.3,4.0,0.7,0.2,0.4,0.6,1.8,3.3,,2014,2013-14
371.0,Steve Novak,30.0,TOR,PF,54.0,1.0,10.0,1.1,2.7,0.411,1.0,2.3,0.426,0.1,0.4,0.333,0.589,0.1,0.1,1.0,0.1,0.9,1.1,0.2,0.2,0.1,0.1,0.8,3.3,,2014,2013-14
372.0,Jeff Withey,23.0,NOP,C,58.0,4.0,11.8,1.2,2.2,0.535,0.0,0.0,0.0,1.2,2.2,0.539,0.535,0.9,1.3,0.712,0.8,1.7,2.6,0.4,0.3,0.9,0.3,1.3,3.3,,2014,2013-14
373.0,Matt Bonner,33.0,SAS,PF,61.0,0.0,11.3,1.2,2.7,0.445,0.7,1.6,0.429,0.5,1.1,0.47,0.573,0.1,0.2,0.75,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2,,2014,2013-14
374.0,Wayne Ellington,26.0,DAL,SG,45.0,1.0,8.7,1.2,2.8,0.437,0.6,1.3,0.424,0.7,1.5,0.448,0.536,0.2,0.2,0.909,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.7,3.2,,2014,2013-14
375.0,Jason Maxiell,30.0,ORL,PF,34.0,13.0,14.4,1.4,3.1,0.448,0.0,0.0,,1.4,3.1,0.448,0.448,0.4,0.9,0.484,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,3.2,,2014,2013-14
376.0,Dewayne Dedmon,24.0,3TM,C,31.0,6.0,12.6,1.2,2.7,0.458,0.0,0.0,,1.2,2.7,0.458,0.458,0.7,1.0,0.656,1.2,2.9,4.1,0.2,0.2,0.7,0.6,2.1,3.1,,2014,2013-14
376.0,Dewayne Dedmon,24.0,GSW,C,4.0,0.0,1.5,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,,2014,2013-14
376.0,Dewayne Dedmon,24.0,PHI,C,11.0,0.0,13.6,1.4,2.6,0.517,0.0,0.0,,1.4,2.6,0.517,0.517,0.6,1.2,0.538,1.0,3.5,4.5,0.3,0.0,0.8,0.8,2.5,3.4,,2014,2013-14
376.0,Dewayne Dedmon,24.0,ORL,C,16.0,6.0,14.6,1.4,3.3,0.434,0.0,0.0,,1.4,3.3,0.434,0.434,0.8,1.1,0.765,1.7,3.2,4.9,0.1,0.4,0.8,0.6,2.3,3.7,,2014,2013-14
377.0,Dwight Buycks,24.0,TOR,PG,14.0,0.0,10.4,1.1,3.4,0.313,0.4,1.2,0.294,0.7,2.2,0.323,0.365,0.6,0.6,0.889,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,3.1,,2014,2013-14
378.0,John Jenkins,22.0,ATL,SG,13.0,0.0,12.2,1.2,3.2,0.381,0.3,1.4,0.222,0.9,1.8,0.5,0.429,0.3,0.3,1.0,0.2,1.5,1.7,0.8,0.1,0.1,0.8,0.8,3.1,,2014,2013-14
379.0,Austin Daye,25.0,2TM,SF,22.0,1.0,6.7,1.1,3.1,0.353,0.5,1.7,0.324,0.5,1.4,0.387,0.441,0.3,0.5,0.6,0.2,1.0,1.2,0.4,0.2,0.2,0.2,0.8,3.0,,2014,2013-14
379.0,Austin Daye,25.0,TOR,SF,8.0,0.0,4.1,0.4,1.6,0.231,0.0,1.0,0.0,0.4,0.6,0.6,0.231,0.3,0.4,0.667,0.3,0.6,0.9,0.3,0.0,0.0,0.0,0.5,1.0,,2014,2013-14
379.0,Austin Daye,25.0,SAS,SF,14.0,1.0,8.2,1.5,3.9,0.382,0.9,2.1,0.414,0.6,1.9,0.346,0.491,0.3,0.5,0.571,0.2,1.2,1.4,0.4,0.3,0.3,0.4,1.0,4.1,,2014,2013-14
380.0,Aron Baynes,27.0,SAS,C,53.0,4.0,9.3,1.3,3.1,0.436,0.0,0.0,,1.3,3.1,0.436,0.436,0.4,0.4,0.905,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,3.0,,2014,2013-14
381.0,Ian Clark,22.0,UTA,SG,23.0,0.0,7.5,1.1,2.9,0.388,0.5,1.3,0.355,0.7,1.6,0.417,0.47,0.2,0.3,0.714,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0,,2014,2013-14
382.0,Melvin Ely,35.0,NOP,C,2.0,0.0,13.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.5,3.0,,2014,2013-14
383.0,Roger Mason,33.0,MIA,SG,25.0,2.0,10.4,1.0,2.7,0.373,0.7,1.9,0.354,0.3,0.8,0.421,0.5,0.3,0.3,1.0,0.0,0.8,0.9,0.8,0.2,0.0,0.4,1.0,3.0,,2014,2013-14
384.0,Arnett Moultrie,23.0,PHI,PF,12.0,2.0,15.6,1.3,3.2,0.421,0.0,0.0,,1.3,3.2,0.421,0.421,0.3,0.4,0.8,0.9,2.0,2.9,0.2,0.7,0.3,0.6,1.8,3.0,,2014,2013-14
385.0,Daniel Orton,23.0,PHI,C,22.0,4.0,11.4,1.0,2.1,0.447,0.0,0.0,,1.0,2.1,0.447,0.447,1.0,1.4,0.767,0.7,2.0,2.8,0.7,0.3,0.7,0.8,1.7,3.0,,2014,2013-14
386.0,Chris Singleton,24.0,WAS,SF,25.0,0.0,10.0,1.0,2.7,0.373,0.3,0.8,0.368,0.7,1.9,0.375,0.425,0.7,1.0,0.72,0.7,1.5,2.2,0.2,0.4,0.1,0.7,1.0,3.0,,2014,2013-14
387.0,Hedo Türkoğlu,34.0,LAC,SF,38.0,0.0,10.3,1.1,2.9,0.385,0.6,1.3,0.44,0.5,1.6,0.339,0.486,0.2,0.5,0.5,0.3,2.1,2.3,0.9,0.5,0.3,0.4,1.3,3.0,,2014,2013-14
388.0,Bismack Biyombo,21.0,CHA,C,77.0,9.0,13.9,1.1,1.9,0.611,0.0,0.0,,1.1,1.9,0.611,0.611,0.6,1.2,0.517,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9,,2014,2013-14
389.0,Josh Harrellson,24.0,DET,C,32.0,0.0,9.9,1.2,2.6,0.463,0.4,1.0,0.387,0.8,1.6,0.51,0.537,0.2,0.2,0.714,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9,,2014,2013-14
